Observation ID,Common Name,Scientific Name,Family,Genus,Observed Length (m),Observed Weight (kg),Age Class,Sex,Date of Observation,Country/Region,Habitat Type,Conservation Status,Observer Name,Notes
301,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.72,120.7,Adult,Female,27-06-2015,Mexico,Swamps,Least Concern,Noah Williams,Tagged individual
302,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.83,169.8,Adult,Female,07-09-2014,Mexico,Rivers,Least Concern,Maria Gonzalez,Tagged individual
303,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.02,156.6,Adult,Female,27-11-2021,Mexico,Rivers,Least Concern,Liam Brown,Observed basking
304,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.97,219.1,Subadult,Unknown,12-03-2019,Guatemala,Swamps,Least Concern,Liam Brown,Nest near water
305,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.28,153.4,Hatchling,Female,02-10-2024,Guatemala,Lakes,Least Concern,Maria Gonzalez,Observed basking
306,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.68,120.9,Juvenile,Unknown,01-02-2010,Mexico,Rivers,Least Concern,Noah Williams,Resting near shore
307,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.37,171.8,Adult,Unknown,26-09-2019,Mexico,Rivers,Least Concern,Olivia Davis,Juvenile group
308,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.75,211.4,Juvenile,Unknown,11-06-2019,Guatemala,Swamps,Least Concern,Ethan Martinez,Nest near water
309,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.72,89.7,Hatchling,Unknown,11-12-2022,Belize,Rivers,Least Concern,Maria Gonzalez,Resting near shore
310,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.93,163.3,Adult,Female,06-07-2023,Mexico,Swamps,Least Concern,Sophia Patel,Feeding behavior
311,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.6,101.7,Subadult,Male,24-08-2009,Belize,Swamps,Least Concern,Liam Brown,Feeding behavior
312,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.01,123.1,Subadult,Unknown,15-01-2014,Belize,Lakes,Least Concern,John Smith,Tagged individual
313,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.97,193.0,Adult,Unknown,16-10-2018,Mexico,Lakes,Least Concern,John Smith,Resting near shore
314,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.13,144.0,Subadult,Unknown,16-08-2015,Mexico,Swamps,Least Concern,Olivia Davis,Feeding behavior
315,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.64,138.9,Adult,Male,10-07-2013,Mexico,Rivers,Least Concern,John Smith,Resting near shore
316,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.07,124.5,Hatchling,Male,04-07-2010,Mexico,Rivers,Least Concern,Maria Gonzalez,Resting near shore
317,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.42,127.9,Hatchling,Female,13-12-2011,Guatemala,Lakes,Least Concern,Ethan Martinez,Juvenile group
318,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.19,155.3,Hatchling,Unknown,20-12-2014,Guatemala,Swamps,Least Concern,Maria Gonzalez,Nest near water
319,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.76,111.9,Hatchling,Female,19-02-2018,Mexico,Rivers,Least Concern,Maria Gonzalez,Resting near shore
320,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.53,200.0,Subadult,Unknown,07-06-2012,Belize,Swamps,Least Concern,Olivia Davis,Feeding behavior
321,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.66,197.4,Adult,Female,03-08-2010,Belize,Swamps,Least Concern,John Smith,Aggressive display
322,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.8,189.0,Hatchling,Female,05-02-2009,Belize,Lakes,Least Concern,Sophia Patel,Unusual coloration
323,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.75,94.4,Adult,Unknown,13-06-2025,Mexico,Swamps,Least Concern,Maria Gonzalez,Feeding behavior
324,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.53,100.6,Hatchling,Female,17-02-2016,Guatemala,Rivers,Least Concern,Noah Williams,Aggressive display
325,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.15,152.8,Hatchling,Female,17-08-2015,Guatemala,Lakes,Least Concern,John Smith,Tagged individual
326,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.1,162.9,Hatchling,Female,08-09-2024,Belize,Swamps,Least Concern,Noah Williams,Resting near shore
327,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.17,173.4,Hatchling,Male,09-12-2006,Belize,Swamps,Least Concern,Liam Brown,Juvenile group
328,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.67,85.5,Subadult,Female,02-07-2006,Mexico,Rivers,Least Concern,Liam Brown,Aggressive display
329,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.06,134.5,Subadult,Male,30-09-2021,Belize,Swamps,Least Concern,Olivia Davis,Observed basking
330,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.82,152.6,Subadult,Unknown,25-11-2016,Belize,Swamps,Least Concern,John Smith,Tagged individual
331,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.22,117.6,Juvenile,Male,23-11-2019,Belize,Lakes,Least Concern,Ethan Martinez,Resting near shore
332,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.79,145.2,Hatchling,Male,18-12-2019,Mexico,Rivers,Least Concern,Liam Brown,Nest near water
333,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.91,217.8,Juvenile,Male,23-01-2019,Guatemala,Swamps,Least Concern,Olivia Davis,Unusual coloration
334,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.54,108.0,Adult,Male,12-07-2024,Mexico,Swamps,Least Concern,Noah Williams,Aggressive display
335,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.22,174.2,Adult,Unknown,05-10-2023,Mexico,Lakes,Least Concern,Sophia Patel,Nest near water
336,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.66,167.5,Juvenile,Male,08-06-2018,Guatemala,Lakes,Least Concern,Emma Johnson,Resting near shore
337,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.05,126.7,Hatchling,Unknown,27-11-2006,Belize,Lakes,Least Concern,Liam Brown,Observed basking
338,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.78,178.2,Subadult,Female,05-10-2023,Mexico,Rivers,Least Concern,Noah Williams,Tagged individual
339,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.96,195.3,Juvenile,Female,24-07-2012,Mexico,Lakes,Least Concern,Maria Gonzalez,Resting near shore
340,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.81,190.6,Hatchling,Female,10-02-2019,Guatemala,Rivers,Least Concern,Emma Johnson,Tagged individual
341,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.96,165.0,Subadult,Male,11-09-2017,Belize,Lakes,Least Concern,Sophia Patel,Unusual coloration
342,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.65,203.3,Adult,Female,02-12-2010,Mexico,Rivers,Least Concern,Olivia Davis,Juvenile group
343,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.81,115.6,Subadult,Male,30-05-2020,Belize,Rivers,Least Concern,Noah Williams,Unusual coloration
344,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.81,133.4,Hatchling,Unknown,18-03-2021,Guatemala,Swamps,Least Concern,Emma Johnson,Juvenile group
345,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.58,201.2,Adult,Female,06-07-2010,Mexico,Swamps,Least Concern,Olivia Davis,Resting near shore
346,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.69,103.6,Subadult,Male,18-09-2010,Mexico,Rivers,Least Concern,Maria Gonzalez,Tagged individual
347,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.18,173.8,Hatchling,Male,28-03-2009,Guatemala,Lakes,Least Concern,Emma Johnson,Resting near shore
348,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.44,157.8,Adult,Male,17-12-2010,Guatemala,Lakes,Least Concern,John Smith,Aggressive display
349,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.77,107.7,Adult,Female,10-01-2012,Belize,Lakes,Least Concern,Maria Gonzalez,Nest near water
350,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.68,208.4,Hatchling,Female,31-05-2007,Belize,Swamps,Least Concern,Emma Johnson,Nest near water
351,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.67,132.4,Juvenile,Male,28-12-2024,Guatemala,Lakes,Least Concern,John Smith,Observed basking
352,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.43,163.1,Subadult,Female,26-05-2010,Guatemala,Lakes,Least Concern,Sophia Patel,Juvenile group
353,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.64,145.6,Subadult,Male,27-05-2008,Mexico,Rivers,Least Concern,John Smith,Unusual coloration
354,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.69,97.0,Hatchling,Male,17-01-2007,Mexico,Swamps,Least Concern,Emma Johnson,Resting near shore
355,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.88,168.1,Juvenile,Female,03-09-2018,Mexico,Swamps,Least Concern,Liam Brown,Nest near water
356,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.82,96.5,Subadult,Female,01-01-2018,Belize,Swamps,Least Concern,Olivia Davis,Resting near shore
357,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.53,111.6,Adult,Female,16-05-2008,Belize,Lakes,Least Concern,Olivia Davis,Aggressive display
358,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.53,99.8,Adult,Female,17-09-2022,Belize,Rivers,Least Concern,Noah Williams,Unusual coloration
359,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.75,108.7,Juvenile,Female,29-03-2008,Mexico,Lakes,Least Concern,Maria Gonzalez,Aggressive display
360,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.85,174.9,Subadult,Female,24-02-2011,Belize,Lakes,Least Concern,Sophia Patel,Tagged individual
361,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.57,130.2,Juvenile,Unknown,24-08-2020,Mexico,Swamps,Least Concern,Maria Gonzalez,Resting near shore
362,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.59,200.1,Subadult,Female,17-06-2005,Guatemala,Lakes,Least Concern,Ethan Martinez,Aggressive display
363,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.87,165.9,Subadult,Female,16-02-2010,Belize,Lakes,Least Concern,Emma Johnson,Unusual coloration
364,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.97,181.0,Juvenile,Unknown,20-06-2019,Belize,Swamps,Least Concern,Sophia Patel,Observed basking
365,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.62,126.3,Juvenile,Male,21-10-2018,Belize,Swamps,Least Concern,John Smith,Tagged individual
366,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.81,156.2,Subadult,Male,03-04-2024,Mexico,Swamps,Least Concern,Olivia Davis,Tagged individual
367,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.43,163.2,Juvenile,Unknown,02-07-2006,Mexico,Lakes,Least Concern,Sophia Patel,Feeding behavior
368,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.85,137.3,Subadult,Unknown,20-07-2015,Guatemala,Swamps,Least Concern,Olivia Davis,Nest near water
369,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.73,151.1,Hatchling,Male,03-05-2022,Belize,Rivers,Least Concern,Maria Gonzalez,Tagged individual
370,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.87,94.0,Subadult,Unknown,05-01-2009,Belize,Lakes,Least Concern,Liam Brown,Nest near water
371,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.7,87.5,Hatchling,Unknown,25-04-2016,Belize,Lakes,Least Concern,John Smith,Aggressive display
372,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.19,139.4,Juvenile,Unknown,18-09-2023,Belize,Swamps,Least Concern,Noah Williams,Tagged individual
373,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.97,160.6,Juvenile,Male,11-05-2019,Guatemala,Swamps,Least Concern,John Smith,Feeding behavior
374,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.83,181.1,Adult,Unknown,01-12-2021,Mexico,Lakes,Least Concern,Olivia Davis,Aggressive display
375,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.29,142.5,Subadult,Unknown,14-12-2017,Guatemala,Rivers,Least Concern,Olivia Davis,Tagged individual
376,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.76,147.6,Juvenile,Male,22-08-2009,Guatemala,Lakes,Least Concern,Maria Gonzalez,Unusual coloration
377,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.23,161.7,Adult,Female,19-05-2013,Mexico,Lakes,Least Concern,John Smith,Unusual coloration
378,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.09,113.4,Juvenile,Female,28-05-2024,Belize,Lakes,Least Concern,Liam Brown,Tagged individual
379,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.06,115.6,Subadult,Female,15-12-2013,Belize,Lakes,Least Concern,Ethan Martinez,Resting near shore
380,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.06,124.7,Hatchling,Male,07-04-2008,Belize,Lakes,Least Concern,Maria Gonzalez,Tagged individual
381,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.73,181.7,Adult,Male,02-06-2018,Mexico,Rivers,Least Concern,Emma Johnson,Unusual coloration
382,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.88,158.3,Hatchling,Female,08-06-2012,Belize,Lakes,Least Concern,Sophia Patel,Tagged individual
383,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.54,95.6,Subadult,Male,22-07-2005,Belize,Swamps,Least Concern,Sophia Patel,Unusual coloration
384,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.58,103.5,Subadult,Unknown,29-04-2012,Guatemala,Lakes,Least Concern,Emma Johnson,Unusual coloration
385,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.0,163.8,Adult,Female,16-02-2022,Belize,Lakes,Least Concern,John Smith,Feeding behavior
386,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.71,132.4,Adult,Unknown,17-03-2021,Mexico,Lakes,Least Concern,Emma Johnson,Nest near water
387,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.57,79.1,Adult,Female,05-11-2013,Belize,Rivers,Least Concern,Sophia Patel,Observed basking
388,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.14,143.5,Adult,Unknown,06-05-2009,Belize,Swamps,Least Concern,Olivia Davis,Nest near water
389,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.59,190.7,Hatchling,Male,06-04-2024,Belize,Swamps,Least Concern,John Smith,Tagged individual
390,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.5,185.9,Juvenile,Unknown,26-01-2016,Belize,Lakes,Least Concern,Maria Gonzalez,Feeding behavior
391,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.29,160.4,Subadult,Female,16-10-2010,Mexico,Rivers,Least Concern,Noah Williams,Unusual coloration
392,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.72,171.4,Subadult,Unknown,16-06-2022,Guatemala,Rivers,Least Concern,Sophia Patel,Juvenile group
393,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.93,172.9,Subadult,Female,31-03-2021,Mexico,Lakes,Least Concern,Olivia Davis,Observed basking
394,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.2,120.1,Juvenile,Unknown,06-01-2010,Mexico,Swamps,Least Concern,Sophia Patel,Juvenile group
395,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.35,138.6,Subadult,Female,27-08-2021,Belize,Rivers,Least Concern,Olivia Davis,Aggressive display
396,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.15,160.1,Adult,Unknown,28-06-2006,Belize,Swamps,Least Concern,Noah Williams,Observed basking
397,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.96,126.6,Adult,Male,27-06-2012,Belize,Lakes,Least Concern,Noah Williams,Feeding behavior
398,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.86,137.9,Juvenile,Female,25-08-2014,Mexico,Lakes,Least Concern,Sophia Patel,Tagged individual
399,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.62,119.7,Subadult,Unknown,15-06-2013,Mexico,Swamps,Least Concern,Maria Gonzalez,Feeding behavior
400,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.99,149.7,Adult,Female,09-02-2025,Belize,Swamps,Least Concern,Maria Gonzalez,Nest near water
401,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.17,365.4,Juvenile,Female,03-12-2023,Venezuela,Rivers,Critically Endangered,Noah Williams,Unusual coloration
402,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.04,443.0,Subadult,Male,16-11-2005,Venezuela,Flooded Savannas,Critically Endangered,Maria Gonzalez,Observed basking
403,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.04,407.2,Adult,Female,31-05-2007,Venezuela,Rivers,Critically Endangered,Emma Johnson,Tagged individual
404,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.11,435.7,Hatchling,Female,06-08-2018,Colombia,Rivers,Critically Endangered,Emma Johnson,Nest near water
405,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.63,485.9,Juvenile,Unknown,14-05-2011,Venezuela,Flooded Savannas,Critically Endangered,John Smith,Aggressive display
406,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.54,399.7,Subadult,Unknown,16-11-2011,Colombia,Flooded Savannas,Critically Endangered,Emma Johnson,Aggressive display
407,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.26,366.8,Subadult,Male,26-05-2010,Colombia,Swamps,Critically Endangered,Ethan Martinez,Nest near water
408,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.87,250.3,Hatchling,Male,02-06-2007,Venezuela,Swamps,Critically Endangered,Ethan Martinez,Nest near water
409,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.52,397.4,Subadult,Unknown,14-05-2010,Colombia,Swamps,Critically Endangered,Ethan Martinez,Aggressive display
410,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.89,262.3,Juvenile,Female,20-09-2019,Colombia,Swamps,Critically Endangered,John Smith,Unusual coloration
411,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.66,417.2,Hatchling,Female,27-09-2013,Venezuela,Rivers,Critically Endangered,Liam Brown,Resting near shore
412,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.9,527.0,Juvenile,Female,19-09-2021,Colombia,Flooded Savannas,Critically Endangered,Olivia Davis,Unusual coloration
413,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.69,445.7,Juvenile,Female,30-04-2014,Venezuela,Rivers,Critically Endangered,Maria Gonzalez,Resting near shore
414,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.77,508.6,Juvenile,Unknown,19-07-2018,Venezuela,Rivers,Critically Endangered,Ethan Martinez,Tagged individual
415,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.34,294.4,Hatchling,Unknown,03-02-2013,Colombia,Rivers,Critically Endangered,Noah Williams,Unusual coloration
416,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.72,541.9,Juvenile,Female,05-04-2020,Venezuela,Rivers,Critically Endangered,Emma Johnson,Aggressive display
417,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.61,247.9,Hatchling,Female,16-02-2021,Venezuela,Flooded Savannas,Critically Endangered,Emma Johnson,Resting near shore
418,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.79,494.6,Hatchling,Female,10-08-2023,Colombia,Swamps,Critically Endangered,Olivia Davis,Resting near shore
419,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.54,476.9,Juvenile,Female,09-12-2010,Venezuela,Flooded Savannas,Critically Endangered,Emma Johnson,Observed basking
420,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.05,334.4,Subadult,Male,26-11-2016,Colombia,Flooded Savannas,Critically Endangered,Sophia Patel,Observed basking
421,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.84,430.0,Hatchling,Female,27-01-2006,Venezuela,Flooded Savannas,Critically Endangered,Maria Gonzalez,Tagged individual
422,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.97,454.3,Subadult,Unknown,17-11-2019,Colombia,Rivers,Critically Endangered,John Smith,Resting near shore
423,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.86,351.3,Juvenile,Female,30-07-2017,Colombia,Rivers,Critically Endangered,Noah Williams,Nest near water
424,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.75,310.6,Subadult,Unknown,05-07-2010,Colombia,Rivers,Critically Endangered,Ethan Martinez,Observed basking
425,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.76,433.7,Subadult,Unknown,08-10-2010,Colombia,Rivers,Critically Endangered,Olivia Davis,Nest near water
426,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.96,551.5,Hatchling,Female,11-12-2011,Venezuela,Flooded Savannas,Critically Endangered,Maria Gonzalez,Feeding behavior
427,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.34,334.0,Hatchling,Female,06-01-2009,Venezuela,Rivers,Critically Endangered,Maria Gonzalez,Resting near shore
428,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.39,297.5,Hatchling,Female,26-12-2019,Colombia,Swamps,Critically Endangered,Emma Johnson,Feeding behavior
429,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.98,447.5,Juvenile,Unknown,13-08-2010,Venezuela,Flooded Savannas,Critically Endangered,John Smith,Feeding behavior
430,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.35,323.9,Juvenile,Female,28-09-2025,Colombia,Rivers,Critically Endangered,Noah Williams,Observed basking
431,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.43,475.9,Adult,Male,04-10-2008,Colombia,Rivers,Critically Endangered,Sophia Patel,Resting near shore
432,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.47,361.8,Juvenile,Unknown,11-12-2025,Venezuela,Swamps,Critically Endangered,Ethan Martinez,Resting near shore
433,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.54,266.5,Hatchling,Female,21-03-2009,Venezuela,Rivers,Critically Endangered,John Smith,Unusual coloration
434,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.66,408.0,Subadult,Female,25-10-2021,Colombia,Swamps,Critically Endangered,John Smith,Unusual coloration
435,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.88,394.0,Hatchling,Unknown,18-01-2008,Venezuela,Swamps,Critically Endangered,Ethan Martinez,Resting near shore
436,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.84,375.4,Hatchling,Unknown,11-02-2012,Colombia,Rivers,Critically Endangered,Sophia Patel,Tagged individual
437,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.54,522.0,Hatchling,Female,30-11-2019,Venezuela,Rivers,Critically Endangered,Liam Brown,Tagged individual
438,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.75,401.8,Adult,Male,28-11-2016,Colombia,Flooded Savannas,Critically Endangered,Noah Williams,Feeding behavior
439,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.67,527.4,Hatchling,Female,08-05-2012,Colombia,Rivers,Critically Endangered,Liam Brown,Feeding behavior
440,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.72,427.1,Hatchling,Male,05-12-2010,Venezuela,Flooded Savannas,Critically Endangered,Noah Williams,Unusual coloration
441,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.6,466.9,Hatchling,Male,07-02-2006,Venezuela,Swamps,Critically Endangered,Emma Johnson,Tagged individual
442,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.74,509.9,Subadult,Unknown,04-10-2019,Venezuela,Swamps,Critically Endangered,Emma Johnson,Feeding behavior
443,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.35,387.6,Adult,Male,04-10-2019,Venezuela,Flooded Savannas,Critically Endangered,Noah Williams,Tagged individual
444,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.67,351.7,Hatchling,Male,29-12-2024,Venezuela,Swamps,Critically Endangered,Ethan Martinez,Observed basking
445,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.34,302.4,Juvenile,Unknown,03-08-2017,Venezuela,Flooded Savannas,Critically Endangered,Sophia Patel,Feeding behavior
446,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.34,475.9,Hatchling,Female,25-11-2009,Venezuela,Swamps,Critically Endangered,Liam Brown,Nest near water
