Observation ID,Common Name,Scientific Name,Family,Genus,Observed Length (m),Observed Weight (kg),Age Class,Sex,Date of Observation,Country/Region,Habitat Type,Conservation Status,Observer Name,Notes
301,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.92,114.9,Adult,Female,10-11-2009,Guatemala,Forest Swamps,Least Concern,Leo Torres,Observed basking on rocks
302,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.48,171.4,Hatchling,Unknown,02-03-2015,Guatemala,Lakes,Least Concern,Daniel Perez,Active at dawn
303,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.34,242.3,Adult,Male,14-05-2007,Mexico,Swamps,Least Concern,Ella Cooper,Tagged female
304,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.9,227.1,Juvenile,Unknown,26-06-2020,Guatemala,Swamps,Least Concern,Leo Torres,Observed in shallow water
305,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.12,141.2,Hatchling,Unknown,27-04-2006,Guatemala,Swamps,Least Concern,Leo Torres,Feeding on fish
306,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.77,166.7,Subadult,Female,14-01-2009,Mexico,Swamps,Least Concern,Daniel Perez,Observed in shallow water
307,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.58,103.1,Subadult,Male,29-04-2015,Guatemala,Lakes,Least Concern,Avery Price,Tagged female
308,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.48,141.6,Subadult,Male,06-06-2015,Belize,Swamps,Least Concern,Avery Price,Active at dawn
309,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.21,175.7,Adult,Unknown,03-11-2012,Belize,Estuaries,Least Concern,Leo Torres,Observed in shallow water
310,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.64,99.7,Subadult,Female,20-12-2005,Guatemala,Swamps,Least Concern,Mason Gray,Tagged female
311,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.76,122.2,Adult,Female,06-05-2007,Mexico,Lakes,Least Concern,Nathan Ward,Unusual vocalization
312,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.99,118.4,Subadult,Male,18-04-2020,Mexico,Rivers,Least Concern,Mason Gray,Calm adult
313,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.35,89.7,Subadult,Male,20-07-2014,Guatemala,Lakes,Least Concern,Scarlett Reed,Tagged female
314,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.16,155.5,Subadult,Female,27-01-2011,Cambodia,Rivers,Least Concern,Nathan Ward,Observed basking on rocks
315,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.95,183.5,Hatchling,Unknown,15-01-2015,Mexico,Rivers,Least Concern,Daniel Perez,Tagged female
316,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.54,227.2,Juvenile,Male,03-09-2014,Belize,Rivers,Least Concern,Mason Gray,Observed in shallow water
317,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.13,112.0,Hatchling,Female,17-11-2014,Guatemala,Small Streams,Least Concern,Zoey Bell,Unusual vocalization
318,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.99,273.7,Adult,Unknown,01-04-2025,Venezuela,Lakes,Least Concern,Ella Cooper,Active at dawn
319,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.15,125.8,Subadult,Female,24-08-2007,Mexico,Lakes,Least Concern,Ella Cooper,Observed in shallow water
320,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.58,97.3,Adult,Unknown,07-05-2016,Mexico,Rivers,Least Concern,Avery Price,Observed basking on rocks
321,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.36,174.2,Hatchling,Female,26-07-2025,Venezuela,Swamps,Least Concern,Leo Torres,Nest building
322,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.69,124.6,Hatchling,Male,08-06-2023,Mexico,Rivers,Least Concern,Scarlett Reed,Observed in shallow water
323,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.41,87.1,Adult,Male,08-07-2021,Guatemala,Flooded Savannas,Least Concern,Leo Torres,Active at dawn
324,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.7,244.6,Adult,Male,21-02-2006,Guatemala,Lakes,Least Concern,Mason Gray,Observed basking on rocks
325,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.6,177.3,Hatchling,Unknown,02-05-2021,Guatemala,Lakes,Least Concern,Scarlett Reed,Nest building
326,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.22,250.4,Subadult,Male,30-07-2021,Guatemala,Lakes,Least Concern,Avery Price,Unusual vocalization
327,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.91,215.2,Subadult,Male,24-02-2011,Mexico,Mangroves,Least Concern,Ella Cooper,Tagged female
328,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.7,135.1,Subadult,Unknown,30-10-2017,Tanzania,Lakes,Least Concern,Ella Cooper,Observed basking on rocks
329,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.81,152.2,Hatchling,Female,02-09-2020,Mexico,Swamps,Least Concern,Nathan Ward,Nest building
330,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.69,162.5,Subadult,Female,04-03-2015,Guatemala,Rivers,Least Concern,Leo Torres,Observed basking on rocks
331,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.87,210.5,Adult,Male,28-08-2011,Thailand,Swamps,Least Concern,Avery Price,Calm adult
332,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.15,295.8,Subadult,Female,24-08-2019,Liberia,Rivers,Least Concern,Scarlett Reed,Tagged female
333,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.69,126.6,Adult,Female,28-12-2013,Thailand,Forest Swamps,Least Concern,Mason Gray,Tagged female
334,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.76,97.6,Adult,Female,23-05-2012,Guatemala,Lakes,Least Concern,Avery Price,Feeding on fish
335,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.26,64.4,Juvenile,Female,01-02-2013,Colombia,Rivers,Least Concern,Mason Gray,Unusual vocalization
336,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.23,175.9,Juvenile,Unknown,19-07-2023,Guatemala,Rivers,Least Concern,Leo Torres,Nest building
337,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.86,150.7,Subadult,Female,23-04-2024,Australia,Lakes,Least Concern,Scarlett Reed,Nest building
338,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.21,205.0,Juvenile,Unknown,30-05-2023,Mexico,Swamps,Least Concern,Daniel Perez,Nest building
339,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.96,116.4,Subadult,Female,03-04-2016,Guatemala,Swamps,Least Concern,Avery Price,Observed in shallow water
340,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.09,208.6,Subadult,Male,15-03-2011,Mexico,Swamps,Least Concern,Daniel Perez,Calm adult
341,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.05,180.4,Juvenile,Unknown,02-04-2016,Mexico,Mangroves,Least Concern,Leo Torres,Observed basking on rocks
342,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.59,124.5,Juvenile,Unknown,21-12-2020,Gabon,Lakes,Least Concern,Avery Price,Calm adult
343,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.54,187.4,Hatchling,Unknown,02-10-2007,Guatemala,Forest Swamps,Least Concern,Nathan Ward,Calm adult
344,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.8,219.7,Juvenile,Female,25-12-2022,Mexico,Lakes,Least Concern,Mason Gray,Feeding on fish
345,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.12,262.8,Hatchling,Male,25-03-2023,Mexico,Lakes,Least Concern,Zoey Bell,Feeding on fish
346,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.42,97.8,Juvenile,Male,20-03-2009,Belize,Rivers,Least Concern,Leo Torres,Feeding on fish
347,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.06,257.7,Subadult,Unknown,13-11-2022,Belize,Rivers,Least Concern,Scarlett Reed,Feeding on fish
348,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.87,119.3,Adult,Female,14-07-2014,Mexico,Swamps,Least Concern,Scarlett Reed,Nest building
349,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.41,131.8,Juvenile,Unknown,14-12-2007,Belize,Rivers,Least Concern,Scarlett Reed,Feeding on fish
350,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.07,183.5,Subadult,Female,07-03-2024,Mexico,Estuaries,Least Concern,Mason Gray,Observed basking on rocks
351,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.88,190.5,Hatchling,Female,13-04-2011,Guatemala,Rivers,Least Concern,Avery Price,Active at dawn
352,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.58,139.7,Hatchling,Male,11-12-2010,Mexico,Rivers,Least Concern,Mason Gray,Active at dawn
353,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.83,167.9,Juvenile,Male,14-03-2020,Belize,Swamps,Least Concern,Avery Price,Nest building
354,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.11,143.4,Subadult,Female,21-11-2014,Mexico,Rivers,Least Concern,Scarlett Reed,Observed basking on rocks
355,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.54,122.3,Subadult,Female,09-03-2007,Guatemala,Swamps,Least Concern,Ella Cooper,Calm adult
356,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.26,213.6,Subadult,Male,19-05-2015,Mexico,Lakes,Least Concern,Zoey Bell,Feeding on fish
357,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.83,199.8,Juvenile,Unknown,19-02-2006,Guatemala,Lakes,Least Concern,Scarlett Reed,Feeding on fish
358,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.67,214.6,Adult,Female,28-03-2009,Guatemala,Rivers,Least Concern,Daniel Perez,Observed basking on rocks
359,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.39,130.1,Juvenile,Female,10-10-2012,Australia,Swamps,Least Concern,Daniel Perez,Observed in shallow water
360,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.86,253.8,Adult,Unknown,12-03-2009,Mexico,Swamps,Least Concern,Ella Cooper,Active at dawn
361,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.8,181.0,Hatchling,Unknown,12-03-2011,Guatemala,Swamps,Least Concern,Mason Gray,Nest building
362,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.27,140.4,Hatchling,Female,22-04-2008,Mexico,Swamps,Least Concern,Ella Cooper,Active at dawn
363,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.19,171.4,Subadult,Male,12-05-2015,Côte d'Ivoire,Lakes,Least Concern,Zoey Bell,Tagged female
364,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.83,194.4,Juvenile,Male,27-04-2005,Mexico,Rivers,Least Concern,Zoey Bell,Active at dawn
365,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.27,129.2,Adult,Female,04-11-2024,Guatemala,Rivers,Least Concern,Avery Price,Unusual vocalization
366,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.39,174.3,Juvenile,Female,25-02-2011,Guatemala,Swamps,Least Concern,Scarlett Reed,Nest building
367,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.08,138.0,Hatchling,Female,28-08-2011,Venezuela,Rivers,Least Concern,Scarlett Reed,Nest building
368,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.1,163.1,Hatchling,Unknown,29-11-2023,Belize,Rivers,Least Concern,Leo Torres,Calm adult
369,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.9,113.1,Hatchling,Male,15-08-2022,Guatemala,Estuaries,Least Concern,Daniel Perez,Nest building
370,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.85,122.0,Hatchling,Male,25-08-2017,Guatemala,Lakes,Least Concern,Ella Cooper,Feeding on fish
371,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.09,131.5,Juvenile,Female,20-05-2019,Guatemala,Rivers,Least Concern,Ella Cooper,Nest building
372,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.8,127.0,Juvenile,Unknown,25-12-2023,Tanzania,Swamps,Least Concern,Leo Torres,Active at dawn
373,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.84,232.3,Subadult,Unknown,26-12-2021,Mexico,Lakes,Least Concern,Ella Cooper,Unusual vocalization
374,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.11,155.1,Adult,Male,29-06-2017,Guatemala,Rivers,Least Concern,Mason Gray,Active at dawn
375,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.24,182.1,Adult,Unknown,11-12-2025,Guatemala,Swamps,Least Concern,Daniel Perez,Unusual vocalization
376,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.65,168.7,Subadult,Female,01-09-2014,Australia,Rivers,Least Concern,Scarlett Reed,Calm adult
377,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.6,116.3,Juvenile,Unknown,01-03-2014,Belize,Rivers,Least Concern,Ella Cooper,Observed in shallow water
378,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.58,147.7,Juvenile,Unknown,11-09-2015,Guatemala,Lakes,Least Concern,Ella Cooper,Calm adult
379,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.15,259.7,Adult,Male,06-03-2019,Mexico,Lakes,Least Concern,Mason Gray,Calm adult
380,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.01,264.4,Adult,Male,26-04-2009,Belize,Rivers,Least Concern,Daniel Perez,Unusual vocalization
381,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.11,255.8,Subadult,Unknown,07-05-2021,Belize,Swamps,Least Concern,Scarlett Reed,Observed basking on rocks
382,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.75,233.5,Juvenile,Female,15-08-2010,Cuba,Swamps,Least Concern,Mason Gray,Active at dawn
383,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.96,165.7,Subadult,Female,11-12-2022,Guatemala,Estuaries,Least Concern,Nathan Ward,Nest building
384,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.58,157.5,Hatchling,Unknown,22-07-2010,Mexico,Lakes,Least Concern,Zoey Bell,Observed basking on rocks
385,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.23,116.9,Adult,Female,07-07-2018,Belize,Lakes,Least Concern,Daniel Perez,Active at dawn
386,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.12,113.3,Hatchling,Unknown,22-02-2022,Belize,Lakes,Least Concern,Avery Price,Feeding on fish
387,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.32,88.6,Juvenile,Female,17-04-2019,Mexico,Lakes,Least Concern,Daniel Perez,Observed basking on rocks
388,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.55,139.8,Hatchling,Unknown,05-05-2018,Philippines,Lakes,Least Concern,Scarlett Reed,Tagged female
389,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.16,162.4,Hatchling,Unknown,06-05-2022,Belize,Lakes,Least Concern,Leo Torres,Tagged female
390,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.86,130.1,Hatchling,Female,09-06-2013,Belize,Swamps,Least Concern,Avery Price,Nest building
391,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.09,133.1,Adult,Male,12-05-2013,Mexico,Lakes,Least Concern,Nathan Ward,Observed in shallow water
392,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.73,97.8,Adult,Male,29-12-2007,Indonesia,Swamps,Least Concern,Leo Torres,Feeding on fish
393,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.86,136.0,Juvenile,Female,25-01-2019,Belize,Swamps,Least Concern,Nathan Ward,Feeding on fish
394,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.36,137.9,Juvenile,Female,27-08-2020,Belize,Lakes,Least Concern,Nathan Ward,Nest building
395,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.93,111.0,Hatchling,Male,25-12-2006,Cambodia,Lakes,Least Concern,Daniel Perez,Observed basking on rocks
396,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.19,124.1,Adult,Unknown,06-08-2005,Mexico,Rivers,Least Concern,Nathan Ward,Observed basking on rocks
397,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.51,88.8,Juvenile,Unknown,27-02-2005,Belize,Lakes,Least Concern,Ella Cooper,Observed in shallow water
398,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.25,163.3,Hatchling,Male,02-11-2008,Mexico,Lakes,Least Concern,Zoey Bell,Unusual vocalization
399,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.72,102.2,Subadult,Male,28-09-2006,Belize,Swamps,Least Concern,Mason Gray,Observed basking on rocks
400,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.77,121.7,Juvenile,Unknown,14-07-2011,Belize,Rivers,Least Concern,Scarlett Reed,Tagged female
401,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.55,399.9,Hatchling,Unknown,11-09-2019,Colombia,Rivers,Critically Endangered,Daniel Perez,Active at dawn
402,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.76,256.5,Subadult,Female,06-02-2021,Colombia,Flooded Savannas,Critically Endangered,Zoey Bell,Observed basking on rocks
403,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.94,237.1,Juvenile,Unknown,31-07-2005,Colombia,Flooded Savannas,Critically Endangered,Nathan Ward,Nest building
404,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.43,488.9,Juvenile,Female,24-12-2016,Venezuela,Swamps,Critically Endangered,Zoey Bell,Observed basking on rocks
405,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.7,521.9,Hatchling,Unknown,10-07-2015,Venezuela,Rivers,Critically Endangered,Mason Gray,Tagged female
406,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.65,316.2,Adult,Unknown,22-06-2017,Colombia,Rivers,Critically Endangered,Scarlett Reed,Nest building
407,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.32,526.8,Hatchling,Female,28-03-2019,Colombia,Swamps,Critically Endangered,Mason Gray,Observed basking on rocks
408,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.73,410.8,Subadult,Female,02-09-2020,Venezuela,Rivers,Critically Endangered,Scarlett Reed,Tagged female
409,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.87,430.2,Subadult,Unknown,14-12-2013,Liberia,Flooded Savannas,Critically Endangered,Zoey Bell,Observed basking on rocks
410,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.05,364.5,Adult,Male,23-11-2007,Colombia,Estuaries,Critically Endangered,Ella Cooper,Nest building
411,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.81,478.7,Adult,Female,28-09-2019,Colombia,Flooded Savannas,Critically Endangered,Ella Cooper,Observed in shallow water
412,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.55,317.2,Subadult,Unknown,26-08-2017,Côte d'Ivoire,Flooded Savannas,Critically Endangered,Leo Torres,Nest building
413,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.53,470.3,Juvenile,Unknown,04-04-2021,Venezuela,Flooded Savannas,Critically Endangered,Avery Price,Tagged female
414,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.35,349.3,Adult,Unknown,03-07-2014,Venezuela,Flooded Savannas,Critically Endangered,Daniel Perez,Unusual vocalization
415,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.64,212.0,Subadult,Unknown,08-01-2022,Colombia,Flooded Savannas,Critically Endangered,Scarlett Reed,Observed in shallow water
416,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,5.4,696.3,Juvenile,Male,14-08-2015,Colombia,Swamps,Critically Endangered,Daniel Perez,Observed in shallow water
417,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.14,349.9,Hatchling,Male,22-03-2014,Venezuela,Flooded Savannas,Critically Endangered,Scarlett Reed,Nest building
418,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.95,451.1,Juvenile,Female,15-10-2024,Venezuela,Rivers,Critically Endangered,Avery Price,Feeding on fish
419,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.85,263.5,Juvenile,Male,05-03-2013,Vietnam,Flooded Savannas,Critically Endangered,Leo Torres,Active at dawn
420,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.27,195.1,Juvenile,Female,17-07-2024,Thailand,Swamps,Critically Endangered,Mason Gray,Feeding on fish
421,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.94,397.2,Adult,Unknown,25-06-2011,Colombia,Swamps,Critically Endangered,Ella Cooper,Observed basking on rocks
422,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.94,498.2,Subadult,Male,15-08-2008,Colombia,Rivers,Critically Endangered,Nathan Ward,Observed basking on rocks
423,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.02,363.7,Subadult,Male,27-02-2018,Venezuela,Lakes,Critically Endangered,Leo Torres,Feeding on fish
424,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.13,200.2,Subadult,Unknown,13-10-2017,Colombia,Flooded Savannas,Critically Endangered,Nathan Ward,Observed in shallow water
425,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.31,418.8,Juvenile,Female,09-10-2015,Colombia,Rivers,Critically Endangered,Ella Cooper,Nest building
426,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.67,497.5,Hatchling,Male,30-03-2021,Colombia,Flooded Savannas,Critically Endangered,Nathan Ward,Feeding on fish
427,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.58,456.0,Juvenile,Female,12-08-2009,Colombia,Rivers,Critically Endangered,Zoey Bell,Observed basking on rocks
428,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,5.22,596.0,Hatchling,Female,23-02-2023,Cuba,Rivers,Critically Endangered,Scarlett Reed,Nest building
429,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.32,358.5,Adult,Unknown,13-09-2020,Venezuela,Rivers,Critically Endangered,Zoey Bell,Calm adult
430,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.69,294.2,Hatchling,Male,13-03-2025,Venezuela,Rivers,Critically Endangered,Ella Cooper,Observed in shallow water
431,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.72,264.0,Juvenile,Female,14-09-2008,Venezuela,Rivers,Critically Endangered,Scarlett Reed,Nest building
432,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.35,527.6,Juvenile,Female,28-10-2005,Venezuela,Swamps,Critically Endangered,Leo Torres,Calm adult
433,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.88,259.0,Juvenile,Male,22-11-2025,Colombia,Swamps,Critically Endangered,Zoey Bell,Observed basking on rocks
434,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.51,370.4,Adult,Male,14-07-2010,Venezuela,Flooded Savannas,Critically Endangered,Scarlett Reed,Observed basking on rocks
435,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.03,378.3,Adult,Female,19-10-2019,Colombia,Swamps,Critically Endangered,Leo Torres,Calm adult
436,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.24,459.6,Hatchling,Female,20-01-2012,Vietnam,Flooded Savannas,Critically Endangered,Leo Torres,Tagged female
437,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.8,258.7,Hatchling,Female,30-12-2011,Venezuela,Coastal,Critically Endangered,Nathan Ward,Active at dawn
438,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.01,406.5,Juvenile,Unknown,02-04-2006,Venezuela,Swamps,Critically Endangered,Daniel Perez,Observed in shallow water
439,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.89,269.4,Adult,Female,28-01-2021,Colombia,Swamps,Critically Endangered,Zoey Bell,Calm adult
440,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.66,247.3,Hatchling,Male,15-12-2006,Venezuela,Swamps,Critically Endangered,Zoey Bell,Observed basking on rocks
441,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.98,292.8,Hatchling,Unknown,11-07-2005,Colombia,Swamps,Critically Endangered,Ella Cooper,Unusual vocalization
442,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.46,496.6,Adult,Female,24-05-2010,Gabon,Swamps,Critically Endangered,Avery Price,Feeding on fish
443,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.47,431.3,Hatchling,Female,18-03-2021,Belize,Swamps,Critically Endangered,Scarlett Reed,Observed in shallow water
444,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,5.58,697.5,Juvenile,Female,15-09-2006,Colombia,Swamps,Critically Endangered,Ella Cooper,Feeding on fish
445,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,5.18,605.2,Hatchling,Unknown,12-01-2016,Colombia,Rivers,Critically Endangered,Avery Price,Feeding on fish
