Observation ID,Common Name,Scientific Name,Family,Genus,Observed Length (m),Observed Weight (kg),Age Class,Sex,Date of Observation,Country/Region,Habitat Type,Conservation Status,Observer Name,Notes
296,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.74,384.8,Subadult,Unknown,21-10-2014,Venezuela,Coastal,Vulnerable,Charlotte Moore,Near mangrove roots
297,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.87,245.7,Juvenile,Unknown,02-11-2016,Mexico,Mangroves,Vulnerable,Harper Clark,Tagged juvenile
298,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.02,411.2,Juvenile,Male,25-09-2008,Cuba,Mangroves,Vulnerable,Elijah Taylor,Near mangrove roots
299,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.11,170.1,Subadult,Male,15-09-2024,Mexico,Estuaries,Vulnerable,Elijah Taylor,Protecting nest
300,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.37,329.6,Adult,Male,17-10-2022,Cuba,Coastal,Vulnerable,Charlotte Moore,Seen swimming fast
301,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.83,123.0,Hatchling,Unknown,08-09-2016,Guatemala,Swamps,Least Concern,Lucas Miller,Feeding on fish
302,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.64,114.5,Hatchling,Female,25-09-2017,Belize,Swamps,Least Concern,Mia Anderson,Protecting nest
303,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.42,112.0,Adult,Unknown,25-01-2021,Mexico,Rivers,Least Concern,Ava Thompson,Seen swimming fast
304,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.06,115.8,Hatchling,Unknown,16-07-2014,Mexico,Lakes,Least Concern,Isabella Lewis,Active during dusk
305,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.6,92.6,Subadult,Unknown,01-12-2009,Belize,Rivers,Least Concern,Elijah Taylor,Seen swimming fast
306,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.56,114.1,Hatchling,Male,27-09-2016,Belize,Lakes,Least Concern,Lucas Miller,Tagged juvenile
307,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.66,92.2,Subadult,Female,30-03-2016,Guatemala,Lakes,Least Concern,Mia Anderson,Active during dusk
308,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.7,171.0,Hatchling,Male,21-02-2013,Guatemala,Lakes,Least Concern,Elijah Taylor,Tagged juvenile
309,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.39,181.9,Adult,Female,31-05-2013,Mexico,Swamps,Least Concern,Charlotte Moore,Active during dusk
310,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.5,88.7,Adult,Male,23-01-2021,Mexico,Lakes,Least Concern,Ava Thompson,Feeding on fish
311,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.97,221.5,Hatchling,Male,04-11-2020,Guatemala,Rivers,Least Concern,Lucas Miller,Calm behavior
312,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.46,95.5,Subadult,Male,07-05-2008,Guatemala,Lakes,Least Concern,Harper Clark,Calm behavior
313,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.79,147.5,Subadult,Unknown,14-04-2012,Belize,Lakes,Least Concern,Mia Anderson,Near mangrove roots
314,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.09,171.6,Adult,Female,01-08-2008,Guatemala,Swamps,Least Concern,Elijah Taylor,Tagged juvenile
315,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.58,92.4,Juvenile,Unknown,15-02-2007,Mexico,Swamps,Least Concern,Mia Anderson,Tagged juvenile
316,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.89,153.1,Juvenile,Unknown,05-05-2012,Mexico,Swamps,Least Concern,Benjamin Harris,Observed in shade
317,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.49,101.0,Hatchling,Male,04-06-2015,Mexico,Swamps,Least Concern,Mia Anderson,Protecting nest
318,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.18,121.8,Hatchling,Male,06-08-2017,Belize,Swamps,Least Concern,Elijah Taylor,Calm behavior
319,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.52,87.7,Juvenile,Male,12-04-2025,Guatemala,Rivers,Least Concern,Mia Anderson,Seen swimming fast
320,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.25,152.7,Subadult,Unknown,16-01-2021,Belize,Rivers,Least Concern,Benjamin Harris,Observed in shade
321,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.51,205.4,Subadult,Female,25-07-2013,Mexico,Swamps,Least Concern,Ava Thompson,Active during dusk
322,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.58,91.1,Juvenile,Unknown,23-09-2011,Mexico,Lakes,Least Concern,Harper Clark,Observed in shade
323,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.24,133.2,Subadult,Female,17-02-2021,Belize,Swamps,Least Concern,Elijah Taylor,Active during dusk
324,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.68,108.4,Adult,Male,07-01-2016,Belize,Lakes,Least Concern,Harper Clark,Calm behavior
325,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.17,119.6,Juvenile,Female,27-12-2019,Belize,Rivers,Least Concern,Mia Anderson,Seen swimming fast
326,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.86,181.0,Adult,Female,25-11-2025,Mexico,Lakes,Least Concern,Harper Clark,Calm behavior
327,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.74,174.8,Adult,Female,13-02-2024,Belize,Rivers,Least Concern,Isabella Lewis,Active during dusk
328,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.43,96.4,Juvenile,Unknown,08-05-2006,Mexico,Swamps,Least Concern,Elijah Taylor,Tagged juvenile
329,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.06,179.8,Subadult,Unknown,08-09-2017,Belize,Rivers,Least Concern,Isabella Lewis,Active during dusk
330,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.89,224.3,Juvenile,Female,16-03-2006,Mexico,Lakes,Least Concern,Charlotte Moore,Seen swimming fast
331,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.83,207.0,Hatchling,Male,13-12-2006,Guatemala,Swamps,Least Concern,Benjamin Harris,Seen swimming fast
332,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.05,228.1,Subadult,Female,23-11-2017,Mexico,Swamps,Least Concern,Mia Anderson,Observed in shade
333,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.33,133.8,Hatchling,Male,09-04-2007,Mexico,Lakes,Least Concern,Isabella Lewis,Protecting nest
334,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.92,125.0,Juvenile,Male,23-03-2024,Belize,Lakes,Least Concern,Harper Clark,Protecting nest
335,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.31,195.9,Juvenile,Unknown,15-06-2006,Guatemala,Lakes,Least Concern,Charlotte Moore,Seen swimming fast
336,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.09,186.8,Hatchling,Female,29-12-2023,Mexico,Lakes,Least Concern,Lucas Miller,Feeding on fish
337,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.76,167.2,Subadult,Male,23-09-2019,Belize,Lakes,Least Concern,Charlotte Moore,Feeding on fish
338,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.8,174.1,Adult,Male,23-12-2011,Belize,Swamps,Least Concern,Harper Clark,Observed in shade
339,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.51,114.7,Adult,Male,24-04-2006,Belize,Swamps,Least Concern,Elijah Taylor,Calm behavior
340,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.55,98.1,Adult,Unknown,29-07-2023,Belize,Rivers,Least Concern,Ava Thompson,Feeding on fish
341,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.58,119.6,Subadult,Female,30-03-2023,Belize,Swamps,Least Concern,Lucas Miller,Protecting nest
342,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.73,158.7,Adult,Unknown,11-06-2017,Guatemala,Swamps,Least Concern,Harper Clark,Observed in shade
343,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.57,116.9,Juvenile,Female,03-05-2020,Guatemala,Lakes,Least Concern,Ava Thompson,Active during dusk
344,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.53,128.1,Subadult,Female,30-08-2025,Guatemala,Lakes,Least Concern,Ava Thompson,Feeding on fish
345,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.2,132.0,Subadult,Unknown,18-09-2008,Mexico,Swamps,Least Concern,Lucas Miller,Observed in shade
346,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.63,112.5,Adult,Unknown,14-09-2021,Guatemala,Rivers,Least Concern,Ava Thompson,Near mangrove roots
347,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.13,152.5,Juvenile,Female,07-07-2007,Belize,Rivers,Least Concern,Harper Clark,Feeding on fish
348,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.83,127.6,Adult,Male,30-11-2007,Guatemala,Swamps,Least Concern,Elijah Taylor,Seen swimming fast
349,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.16,146.0,Juvenile,Female,07-08-2012,Belize,Rivers,Least Concern,Elijah Taylor,Observed in shade
350,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.73,188.3,Juvenile,Female,09-04-2017,Belize,Swamps,Least Concern,Ava Thompson,Tagged juvenile
351,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.73,135.0,Hatchling,Male,11-08-2019,Guatemala,Swamps,Least Concern,Charlotte Moore,Active during dusk
352,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.39,188.0,Juvenile,Male,28-06-2023,Belize,Lakes,Least Concern,Lucas Miller,Seen swimming fast
353,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.08,143.9,Adult,Unknown,26-11-2012,Mexico,Rivers,Least Concern,Isabella Lewis,Active during dusk
354,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.38,201.1,Subadult,Male,20-10-2014,Mexico,Lakes,Least Concern,Lucas Miller,Protecting nest
355,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.83,231.6,Juvenile,Male,21-03-2012,Mexico,Rivers,Least Concern,Ava Thompson,Feeding on fish
356,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.74,98.1,Hatchling,Male,10-10-2015,Belize,Lakes,Least Concern,Ava Thompson,Protecting nest
357,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.45,198.4,Subadult,Male,30-04-2011,Guatemala,Rivers,Least Concern,Elijah Taylor,Feeding on fish
358,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.77,97.9,Subadult,Unknown,08-03-2024,Guatemala,Swamps,Least Concern,Charlotte Moore,Feeding on fish
359,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.94,120.0,Adult,Unknown,26-02-2023,Belize,Rivers,Least Concern,Lucas Miller,Observed in shade
360,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.7,206.4,Subadult,Male,16-06-2013,Belize,Swamps,Least Concern,Isabella Lewis,Tagged juvenile
361,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.54,211.0,Subadult,Female,28-12-2020,Mexico,Rivers,Least Concern,Elijah Taylor,Protecting nest
362,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.95,155.2,Subadult,Unknown,14-01-2007,Mexico,Swamps,Least Concern,Lucas Miller,Observed in shade
363,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.26,179.1,Adult,Female,30-03-2022,Mexico,Lakes,Least Concern,Mia Anderson,Near mangrove roots
364,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.67,220.1,Subadult,Female,15-07-2010,Mexico,Swamps,Least Concern,Benjamin Harris,Tagged juvenile
365,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.77,163.5,Hatchling,Female,11-05-2025,Belize,Swamps,Least Concern,Isabella Lewis,Tagged juvenile
366,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.84,122.0,Adult,Unknown,18-03-2007,Guatemala,Lakes,Least Concern,Benjamin Harris,Tagged juvenile
367,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.66,130.5,Adult,Male,04-02-2010,Guatemala,Swamps,Least Concern,Harper Clark,Observed in shade
368,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.64,107.8,Subadult,Female,26-06-2014,Mexico,Rivers,Least Concern,Isabella Lewis,Near mangrove roots
369,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.61,107.1,Hatchling,Female,26-07-2009,Mexico,Swamps,Least Concern,Ava Thompson,Near mangrove roots
370,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.53,143.8,Adult,Unknown,20-05-2019,Mexico,Rivers,Least Concern,Elijah Taylor,Near mangrove roots
371,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.91,185.9,Subadult,Female,13-02-2010,Belize,Lakes,Least Concern,Ava Thompson,Calm behavior
372,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.48,106.4,Subadult,Unknown,19-04-2015,Belize,Lakes,Least Concern,Mia Anderson,Seen swimming fast
373,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.92,176.9,Adult,Unknown,05-11-2016,Mexico,Lakes,Least Concern,Harper Clark,Calm behavior
374,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.63,111.4,Hatchling,Female,06-05-2014,Guatemala,Lakes,Least Concern,Harper Clark,Active during dusk
375,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.0,183.7,Juvenile,Male,23-09-2015,Mexico,Rivers,Least Concern,Lucas Miller,Protecting nest
376,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.43,149.5,Adult,Female,06-07-2020,Guatemala,Lakes,Least Concern,Mia Anderson,Tagged juvenile
377,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.76,194.6,Adult,Unknown,03-03-2006,Guatemala,Lakes,Least Concern,Harper Clark,Observed in shade
378,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.72,170.8,Juvenile,Male,17-04-2006,Guatemala,Lakes,Least Concern,Benjamin Harris,Tagged juvenile
379,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.03,196.4,Juvenile,Female,27-06-2009,Mexico,Swamps,Least Concern,Harper Clark,Feeding on fish
380,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.1,119.1,Subadult,Male,19-01-2012,Mexico,Lakes,Least Concern,Elijah Taylor,Tagged juvenile
381,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.83,124.6,Adult,Female,09-12-2020,Mexico,Rivers,Least Concern,Benjamin Harris,Tagged juvenile
382,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.84,196.8,Hatchling,Male,23-08-2023,Belize,Rivers,Least Concern,Charlotte Moore,Calm behavior
383,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.5,90.4,Juvenile,Female,06-05-2021,Mexico,Rivers,Least Concern,Elijah Taylor,Calm behavior
384,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.81,209.5,Adult,Male,22-05-2007,Guatemala,Swamps,Least Concern,Lucas Miller,Near mangrove roots
385,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.5,95.8,Hatchling,Female,24-05-2007,Mexico,Lakes,Least Concern,Harper Clark,Calm behavior
386,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.38,147.5,Subadult,Male,26-06-2011,Guatemala,Rivers,Least Concern,Charlotte Moore,Seen swimming fast
387,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.39,189.3,Hatchling,Female,23-12-2017,Mexico,Swamps,Least Concern,Ava Thompson,Protecting nest
388,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.09,252.5,Juvenile,Unknown,09-04-2014,Belize,Swamps,Least Concern,Ava Thompson,Feeding on fish
389,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.12,118.2,Adult,Female,11-02-2016,Belize,Rivers,Least Concern,Lucas Miller,Observed in shade
390,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.08,126.5,Adult,Male,02-09-2025,Belize,Lakes,Least Concern,Elijah Taylor,Feeding on fish
391,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.71,136.9,Hatchling,Male,14-07-2011,Belize,Lakes,Least Concern,Elijah Taylor,Protecting nest
392,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.87,195.8,Subadult,Female,15-12-2017,Belize,Lakes,Least Concern,Elijah Taylor,Feeding on fish
393,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.03,169.6,Adult,Female,03-06-2010,Guatemala,Lakes,Least Concern,Ava Thompson,Protecting nest
394,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.58,115.5,Subadult,Male,04-07-2008,Mexico,Lakes,Least Concern,Benjamin Harris,Tagged juvenile
395,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.71,138.2,Juvenile,Male,13-05-2015,Guatemala,Rivers,Least Concern,Mia Anderson,Near mangrove roots
396,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.91,149.3,Hatchling,Female,26-12-2009,Belize,Rivers,Least Concern,Benjamin Harris,Observed in shade
397,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.07,134.4,Juvenile,Female,12-02-2021,Mexico,Swamps,Least Concern,Harper Clark,Near mangrove roots
398,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.06,222.3,Juvenile,Unknown,16-06-2019,Belize,Lakes,Least Concern,Charlotte Moore,Tagged juvenile
399,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.91,105.2,Subadult,Male,26-02-2015,Mexico,Rivers,Least Concern,Ava Thompson,Seen swimming fast
400,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.48,81.9,Subadult,Female,27-12-2023,Guatemala,Lakes,Least Concern,Ava Thompson,Calm behavior
401,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.56,534.1,Juvenile,Unknown,16-01-2006,Venezuela,Swamps,Critically Endangered,Mia Anderson,Calm behavior
402,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.89,273.7,Hatchling,Female,24-10-2010,Colombia,Rivers,Critically Endangered,Ava Thompson,Protecting nest
403,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.4,310.2,Juvenile,Male,23-02-2005,Venezuela,Rivers,Critically Endangered,Mia Anderson,Protecting nest
404,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.13,462.1,Subadult,Female,22-02-2024,Colombia,Swamps,Critically Endangered,Ava Thompson,Feeding on fish
405,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.79,514.6,Subadult,Unknown,26-04-2020,Colombia,Flooded Savannas,Critically Endangered,Ava Thompson,Protecting nest
406,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.85,479.4,Juvenile,Unknown,06-05-2009,Colombia,Swamps,Critically Endangered,Elijah Taylor,Protecting nest
407,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.67,424.0,Juvenile,Unknown,28-07-2014,Venezuela,Flooded Savannas,Critically Endangered,Mia Anderson,Observed in shade
408,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.85,306.1,Juvenile,Female,18-11-2021,Venezuela,Rivers,Critically Endangered,Charlotte Moore,Feeding on fish
409,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.73,265.6,Adult,Female,11-05-2025,Colombia,Flooded Savannas,Critically Endangered,Mia Anderson,Observed in shade
410,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.05,398.3,Juvenile,Male,17-10-2015,Colombia,Flooded Savannas,Critically Endangered,Isabella Lewis,Active during dusk
411,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.99,467.0,Adult,Male,09-05-2018,Venezuela,Rivers,Critically Endangered,Charlotte Moore,Feeding on fish
412,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.65,405.5,Hatchling,Unknown,21-12-2007,Colombia,Swamps,Critically Endangered,Mia Anderson,Seen swimming fast
413,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,5.04,582.9,Subadult,Male,17-03-2021,Venezuela,Flooded Savannas,Critically Endangered,Harper Clark,Calm behavior
414,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.47,405.7,Subadult,Male,24-12-2019,Colombia,Flooded Savannas,Critically Endangered,Harper Clark,Active during dusk
415,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.66,451.4,Hatchling,Unknown,20-07-2014,Venezuela,Swamps,Critically Endangered,Lucas Miller,Near mangrove roots
416,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.85,475.9,Juvenile,Unknown,22-08-2021,Venezuela,Swamps,Critically Endangered,Charlotte Moore,Tagged juvenile
417,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.39,337.4,Hatchling,Male,08-12-2012,Venezuela,Rivers,Critically Endangered,Elijah Taylor,Tagged juvenile
418,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.07,353.8,Juvenile,Male,19-01-2018,Colombia,Rivers,Critically Endangered,Lucas Miller,Active during dusk
419,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.1,384.6,Adult,Unknown,19-02-2008,Colombia,Flooded Savannas,Critically Endangered,Charlotte Moore,Near mangrove roots
420,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.16,458.7,Juvenile,Male,03-04-2016,Colombia,Rivers,Critically Endangered,Elijah Taylor,Active during dusk
421,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.56,476.5,Juvenile,Unknown,22-10-2025,Venezuela,Swamps,Critically Endangered,Ava Thompson,Active during dusk
422,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.87,549.0,Adult,Unknown,29-07-2013,Venezuela,Flooded Savannas,Critically Endangered,Elijah Taylor,Protecting nest
423,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.35,373.5,Hatchling,Female,28-07-2024,Colombia,Flooded Savannas,Critically Endangered,Ava Thompson,Calm behavior
424,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.46,472.4,Subadult,Male,24-10-2024,Colombia,Flooded Savannas,Critically Endangered,Benjamin Harris,Tagged juvenile
425,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.53,335.9,Adult,Unknown,21-10-2022,Venezuela,Flooded Savannas,Critically Endangered,Isabella Lewis,Calm behavior
426,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.25,313.6,Adult,Male,09-10-2019,Colombia,Flooded Savannas,Critically Endangered,Mia Anderson,Tagged juvenile
427,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.96,376.9,Subadult,Male,16-08-2022,Colombia,Swamps,Critically Endangered,Harper Clark,Calm behavior
428,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.87,334.3,Hatchling,Unknown,11-02-2009,Colombia,Rivers,Critically Endangered,Benjamin Harris,Seen swimming fast
429,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.87,532.7,Juvenile,Unknown,23-03-2014,Colombia,Flooded Savannas,Critically Endangered,Elijah Taylor,Active during dusk
430,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.2,343.0,Juvenile,Male,06-09-2025,Venezuela,Rivers,Critically Endangered,Charlotte Moore,Feeding on fish
431,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.78,283.4,Adult,Female,26-10-2008,Venezuela,Rivers,Critically Endangered,Isabella Lewis,Observed in shade
432,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.92,304.6,Hatchling,Unknown,07-02-2013,Colombia,Flooded Savannas,Critically Endangered,Harper Clark,Protecting nest
433,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.54,286.5,Hatchling,Male,01-02-2021,Colombia,Swamps,Critically Endangered,Elijah Taylor,Feeding on fish
434,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.85,328.0,Subadult,Male,31-01-2017,Venezuela,Rivers,Critically Endangered,Mia Anderson,Calm behavior
435,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.58,324.5,Juvenile,Female,12-02-2024,Venezuela,Rivers,Critically Endangered,Ava Thompson,Observed in shade
436,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.19,297.7,Adult,Unknown,02-11-2005,Venezuela,Flooded Savannas,Critically Endangered,Benjamin Harris,Seen swimming fast
437,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.19,354.9,Adult,Female,09-07-2024,Colombia,Rivers,Critically Endangered,Mia Anderson,Seen swimming fast
438,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.89,283.6,Hatchling,Unknown,21-04-2012,Colombia,Rivers,Critically Endangered,Elijah Taylor,Near mangrove roots
439,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.98,345.7,Adult,Unknown,16-04-2008,Venezuela,Flooded Savannas,Critically Endangered,Elijah Taylor,Feeding on fish
