Observation ID,Common Name,Scientific Name,Family,Genus,Observed Length (m),Observed Weight (kg),Age Class,Sex,Date of Observation,Country/Region,Habitat Type,Conservation Status,Observer Name,Notes
295,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.92,215.8,Subadult,Male,23-04-2017,Cuba,Forest Swamps,Vulnerable,Ethan Foster,Aggressive during capture
296,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,4.17,492.9,Subadult,Female,22-03-2005,Mexico,Estuaries,Vulnerable,Sofia Ramirez,Tagged last season
297,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.24,275.0,Subadult,Female,08-01-2014,Cuba,Mangroves,Vulnerable,Layla Barnes,Sunbathing on riverbank
298,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,2.21,161.2,Juvenile,Female,20-09-2023,Cuba,Estuaries,Vulnerable,Ethan Foster,Observed near nest
299,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,1.73,135.7,Juvenile,Unknown,22-07-2021,Cambodia,Lakes,Vulnerable,Ethan Foster,Aggressive during capture
300,American Crocodile,Crocodylus acutus,Crocodylidae,Crocodylus,3.25,270.9,Juvenile,Female,25-09-2017,Cuba,Coastal,Vulnerable,Jackson Hughes,Observed near nest
301,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.64,299.7,Adult,Unknown,02-03-2023,Mexico,Swamps,Least Concern,Jackson Hughes,Unusual size
302,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.8,195.1,Adult,Unknown,08-07-2022,Guatemala,Swamps,Least Concern,Jackson Hughes,Observed near nest
303,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.89,108.0,Juvenile,Male,01-12-2025,Guatemala,Rivers,Least Concern,Layla Barnes,Observed near nest
304,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.52,101.0,Subadult,Male,01-07-2025,Belize,Rivers,Least Concern,Chloe Butler,Hiding in vegetation
305,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.97,92.5,Juvenile,Female,27-06-2025,Belize,Lakes,Least Concern,Liam Evans,Observed near nest
306,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.81,142.1,Hatchling,Male,29-11-2016,Thailand,Lakes,Least Concern,Ethan Foster,Hiding in vegetation
307,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.89,233.0,Juvenile,Male,06-06-2022,Guatemala,Rivers,Least Concern,Layla Barnes,Sunbathing on riverbank
308,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.81,182.9,Juvenile,Unknown,08-02-2012,Guatemala,Lakes,Least Concern,Ethan Foster,Resting in mud
309,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.07,107.9,Adult,Male,09-03-2019,Belize,Swamps,Least Concern,Liam Evans,Resting in mud
310,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.46,108.3,Juvenile,Male,04-05-2023,Guatemala,Swamps,Least Concern,Noah Robinson,Hiding in vegetation
311,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.87,139.1,Subadult,Unknown,27-09-2006,Belize,Swamps,Least Concern,Layla Barnes,Aggressive during capture
312,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.74,95.3,Juvenile,Female,16-11-2007,Belize,Swamps,Least Concern,Liam Evans,Hiding in vegetation
313,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.78,140.5,Adult,Unknown,30-07-2006,Guatemala,Rivers,Least Concern,Chloe Butler,Unusual size
314,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.29,182.0,Adult,Male,17-09-2018,Belize,Rivers,Least Concern,Olivia Simmons,Observed near nest
315,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.35,242.3,Adult,Female,02-09-2006,Mexico,Lakes,Least Concern,Noah Robinson,Tagged last season
316,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.45,276.3,Juvenile,Female,18-08-2021,Belize,Rivers,Least Concern,Olivia Simmons,Resting in mud
317,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.69,175.6,Adult,Female,09-01-2021,Mexico,Lakes,Least Concern,Chloe Butler,Observed eating prey
318,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.09,134.7,Hatchling,Unknown,11-04-2020,Belize,Lakes,Least Concern,Ethan Foster,Hiding in vegetation
319,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.5,109.4,Hatchling,Female,06-12-2007,Guatemala,Lakes,Least Concern,Liam Evans,Tagged last season
320,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.77,226.4,Juvenile,Male,03-10-2015,Guatemala,Swamps,Least Concern,Layla Barnes,Observed eating prey
321,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.74,170.8,Hatchling,Male,30-10-2014,Venezuela,Rivers,Least Concern,Noah Robinson,Unusual size
322,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.27,74.0,Hatchling,Female,19-10-2009,Guatemala,Rivers,Least Concern,Chloe Butler,Tagged last season
323,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.81,165.1,Adult,Female,27-02-2012,Belize,Rivers,Least Concern,Jackson Hughes,Aggressive during capture
324,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.9,152.5,Adult,Unknown,27-09-2021,Mexico,Swamps,Least Concern,Ethan Foster,Unusual size
325,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.47,201.8,Subadult,Male,19-01-2013,Thailand,Rivers,Least Concern,Sofia Ramirez,Observed near nest
326,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.22,298.5,Adult,Male,27-03-2019,Mexico,Lakes,Least Concern,Layla Barnes,Observed near nest
327,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.27,165.7,Adult,Male,18-07-2024,Belize,Lakes,Least Concern,Olivia Simmons,Observed eating prey
328,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.44,308.5,Hatchling,Unknown,29-01-2014,Mexico,Swamps,Least Concern,Sofia Ramirez,Aggressive during capture
329,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.7,154.2,Subadult,Male,12-10-2006,Guatemala,Swamps,Least Concern,Chloe Butler,Resting in mud
330,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.56,105.9,Adult,Unknown,26-03-2018,Mexico,Lakes,Least Concern,Jackson Hughes,Observed near nest
331,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.46,144.3,Adult,Female,12-04-2015,Mexico,Rivers,Least Concern,Olivia Simmons,Observed eating prey
332,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.19,192.8,Hatchling,Female,12-05-2009,Belize,Lakes,Least Concern,Ethan Foster,Sunbathing on riverbank
333,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.58,163.4,Adult,Unknown,16-02-2006,Guatemala,Lakes,Least Concern,Jackson Hughes,Hiding in vegetation
334,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.32,91.8,Juvenile,Female,02-01-2010,Guatemala,Swamps,Least Concern,Liam Evans,Hiding in vegetation
335,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.23,213.2,Adult,Unknown,09-04-2006,Guatemala,Swamps,Least Concern,Layla Barnes,Sunbathing on riverbank
336,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.09,192.7,Subadult,Male,29-07-2006,Gabon,Swamps,Least Concern,Layla Barnes,Observed near nest
337,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.65,203.0,Hatchling,Male,31-08-2015,Mexico,Rivers,Least Concern,Layla Barnes,Observed eating prey
338,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.72,211.8,Hatchling,Female,16-05-2019,Belize,Swamps,Least Concern,Ethan Foster,Resting in mud
339,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.65,90.6,Subadult,Male,31-08-2022,Belize,Rivers,Least Concern,Sofia Ramirez,Tagged last season
340,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.72,154.8,Subadult,Unknown,22-09-2019,Mexico,Rivers,Least Concern,Ethan Foster,Sunbathing on riverbank
341,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.97,152.1,Hatchling,Unknown,17-06-2014,Belize,Lakes,Least Concern,Chloe Butler,Observed eating prey
342,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.53,195.0,Subadult,Female,03-12-2010,Belize,Rivers,Least Concern,Sofia Ramirez,Sunbathing on riverbank
343,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.23,207.6,Juvenile,Female,08-11-2023,Belize,Rivers,Least Concern,Chloe Butler,Resting in mud
344,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.23,152.5,Adult,Unknown,22-07-2018,Mexico,Lakes,Least Concern,Noah Robinson,Aggressive during capture
345,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.83,241.7,Hatchling,Unknown,15-07-2020,Belize,Lakes,Least Concern,Ethan Foster,Observed eating prey
346,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.18,58.8,Subadult,Female,04-11-2010,Belize,Rivers,Least Concern,Chloe Butler,Tagged last season
347,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.51,81.1,Juvenile,Female,30-07-2017,Mexico,Rivers,Least Concern,Noah Robinson,Observed near nest
348,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.1,146.2,Subadult,Male,28-03-2015,Guatemala,Lakes,Least Concern,Olivia Simmons,Observed near nest
349,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.08,137.6,Adult,Unknown,11-10-2008,Belize,Swamps,Least Concern,Sofia Ramirez,Unusual size
350,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.0,98.6,Subadult,Unknown,06-02-2016,Guatemala,Swamps,Least Concern,Chloe Butler,Hiding in vegetation
351,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.94,223.0,Juvenile,Unknown,31-01-2019,Guatemala,Rivers,Least Concern,Layla Barnes,Observed eating prey
352,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.52,157.1,Subadult,Unknown,02-03-2023,Mexico,Rivers,Least Concern,Noah Robinson,Unusual size
353,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.37,146.7,Adult,Female,26-05-2021,Venezuela,Swamps,Least Concern,Chloe Butler,Resting in mud
354,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.33,167.6,Hatchling,Male,26-03-2005,Mexico,Swamps,Least Concern,Ethan Foster,Sunbathing on riverbank
355,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.69,161.5,Subadult,Male,07-09-2018,Guatemala,Lakes,Least Concern,Liam Evans,Resting in mud
356,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.63,313.3,Juvenile,Female,30-08-2011,Belize,Lakes,Least Concern,Liam Evans,Unusual size
357,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.09,293.5,Adult,Female,27-10-2008,Belize,Swamps,Least Concern,Sofia Ramirez,Aggressive during capture
358,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.29,214.8,Juvenile,Unknown,16-03-2005,Mexico,Rivers,Least Concern,Sofia Ramirez,Sunbathing on riverbank
359,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.44,86.7,Subadult,Female,07-10-2016,Mexico,Rivers,Least Concern,Noah Robinson,Resting in mud
360,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.67,263.8,Hatchling,Female,26-12-2007,Belize,Swamps,Least Concern,Liam Evans,Aggressive during capture
361,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.01,155.3,Subadult,Unknown,24-12-2022,Mexico,Lakes,Least Concern,Layla Barnes,Hiding in vegetation
362,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.48,145.7,Adult,Unknown,20-11-2023,Belize,Lakes,Least Concern,Ethan Foster,Unusual size
363,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.47,237.9,Hatchling,Male,15-05-2017,Mexico,Swamps,Least Concern,Liam Evans,Tagged last season
364,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.34,74.5,Subadult,Male,28-05-2021,Tanzania,Swamps,Least Concern,Noah Robinson,Tagged last season
365,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.98,170.5,Juvenile,Unknown,19-01-2009,Gabon,Rivers,Least Concern,Noah Robinson,Observed eating prey
366,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.27,233.5,Subadult,Female,09-10-2021,Guatemala,Lakes,Least Concern,Jackson Hughes,Sunbathing on riverbank
367,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.27,114.5,Adult,Female,25-02-2020,Mexico,Rivers,Least Concern,Layla Barnes,Resting in mud
368,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.13,288.1,Juvenile,Unknown,11-06-2016,Guatemala,Rivers,Least Concern,Jackson Hughes,Tagged last season
369,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.69,253.5,Juvenile,Female,14-02-2019,Guatemala,Lakes,Least Concern,Noah Robinson,Sunbathing on riverbank
370,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.65,264.5,Adult,Unknown,19-06-2016,Guatemala,Swamps,Least Concern,Jackson Hughes,Unusual size
371,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.79,101.3,Juvenile,Unknown,25-02-2022,Mexico,Swamps,Least Concern,Liam Evans,Aggressive during capture
372,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.52,97.9,Subadult,Unknown,01-09-2024,Mexico,Swamps,Least Concern,Layla Barnes,Tagged last season
373,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.71,213.2,Subadult,Male,11-12-2007,Mexico,Rivers,Least Concern,Sofia Ramirez,Resting in mud
374,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.45,66.1,Subadult,Unknown,11-03-2015,Guatemala,Rivers,Least Concern,Ethan Foster,Hiding in vegetation
375,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.28,280.1,Adult,Female,10-02-2010,Guatemala,Lakes,Least Concern,Liam Evans,Tagged last season
376,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.59,105.7,Hatchling,Male,09-02-2018,Mexico,Rivers,Least Concern,Layla Barnes,Unusual size
377,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.03,196.2,Juvenile,Male,01-10-2024,Guatemala,Lakes,Least Concern,Olivia Simmons,Unusual size
378,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.46,152.4,Juvenile,Male,25-09-2021,Guatemala,Rivers,Least Concern,Layla Barnes,Resting in mud
379,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.11,175.4,Subadult,Unknown,01-08-2013,Mexico,Rivers,Least Concern,Layla Barnes,Tagged last season
380,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.16,74.7,Juvenile,Male,01-05-2018,Mexico,Rivers,Least Concern,Ethan Foster,Tagged last season
381,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.63,242.4,Subadult,Female,08-04-2017,Cuba,Swamps,Least Concern,Chloe Butler,Sunbathing on riverbank
382,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.34,109.0,Adult,Male,14-04-2021,Guatemala,Lakes,Least Concern,Ethan Foster,Hiding in vegetation
383,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.83,245.6,Subadult,Unknown,08-06-2019,Guatemala,Lakes,Least Concern,Liam Evans,Resting in mud
384,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.4,91.8,Adult,Male,06-01-2020,Mexico,Lakes,Least Concern,Olivia Simmons,Resting in mud
385,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.87,117.8,Adult,Female,03-09-2016,Belize,Rivers,Least Concern,Chloe Butler,Observed eating prey
386,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.46,156.4,Subadult,Unknown,30-04-2025,Belize,Lakes,Least Concern,Layla Barnes,Aggressive during capture
387,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.15,220.7,Juvenile,Unknown,20-06-2005,Cambodia,Swamps,Least Concern,Noah Robinson,Tagged last season
388,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.67,93.6,Juvenile,Female,10-02-2019,Belize,Swamps,Least Concern,Liam Evans,Tagged last season
389,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.09,242.9,Hatchling,Male,08-07-2006,Belize,Rivers,Least Concern,Layla Barnes,Aggressive during capture
390,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.74,154.4,Hatchling,Unknown,09-11-2013,Guatemala,Rivers,Least Concern,Liam Evans,Sunbathing on riverbank
391,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.38,154.8,Adult,Female,05-11-2015,Mexico,Rivers,Least Concern,Jackson Hughes,Aggressive during capture
392,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.09,137.4,Juvenile,Unknown,11-11-2020,Mexico,Lakes,Least Concern,Sofia Ramirez,Unusual size
393,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.45,157.9,Hatchling,Male,09-07-2021,Belize,Rivers,Least Concern,Noah Robinson,Observed near nest
394,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.15,235.9,Hatchling,Female,16-08-2011,Guatemala,Swamps,Least Concern,Jackson Hughes,Resting in mud
395,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.49,83.3,Hatchling,Female,30-04-2008,Guatemala,Lakes,Least Concern,Ethan Foster,Observed near nest
396,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.64,141.1,Subadult,Female,21-08-2015,Mexico,Rivers,Least Concern,Jackson Hughes,Aggressive during capture
397,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.05,101.1,Adult,Female,07-11-2016,Guatemala,Swamps,Least Concern,Layla Barnes,Observed near nest
398,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.33,193.5,Subadult,Female,03-12-2018,Guatemala,Swamps,Least Concern,Sofia Ramirez,Observed near nest
399,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.43,152.5,Adult,Unknown,04-06-2012,Mexico,Lakes,Least Concern,Olivia Simmons,Hiding in vegetation
400,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.48,332.8,Adult,Unknown,06-05-2015,Guatemala,Swamps,Least Concern,Olivia Simmons,Tagged last season
401,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.96,492.9,Juvenile,Unknown,01-07-2023,Venezuela,Swamps,Critically Endangered,Chloe Butler,Tagged last season
402,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.59,219.2,Hatchling,Female,01-02-2012,Venezuela,Swamps,Critically Endangered,Ethan Foster,Unusual size
403,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.36,406.3,Adult,Male,18-01-2005,Venezuela,Rivers,Critically Endangered,Sofia Ramirez,Sunbathing on riverbank
404,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.33,180.2,Adult,Female,19-09-2022,Colombia,Rivers,Critically Endangered,Jackson Hughes,Resting in mud
405,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.74,277.2,Juvenile,Male,26-04-2009,Venezuela,Swamps,Critically Endangered,Olivia Simmons,Sunbathing on riverbank
406,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,5.36,618.6,Juvenile,Male,16-03-2017,Venezuela,Swamps,Critically Endangered,Sofia Ramirez,Tagged last season
407,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.32,476.4,Adult,Unknown,10-10-2006,Venezuela,Swamps,Critically Endangered,Jackson Hughes,Sunbathing on riverbank
408,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.11,174.0,Adult,Female,14-04-2020,Venezuela,Rivers,Critically Endangered,Chloe Butler,Hiding in vegetation
409,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,6.27,868.3,Hatchling,Unknown,24-07-2024,Venezuela,Rivers,Critically Endangered,Chloe Butler,Resting in mud
410,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.87,199.0,Adult,Female,13-07-2009,Colombia,Rivers,Critically Endangered,Chloe Butler,Observed near nest
411,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.44,391.6,Adult,Female,27-05-2014,Colombia,Swamps,Critically Endangered,Liam Evans,Observed near nest
412,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.12,497.6,Subadult,Male,06-04-2019,Colombia,Flooded Savannas,Critically Endangered,Chloe Butler,Tagged last season
413,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.32,262.6,Adult,Unknown,27-10-2015,Colombia,Swamps,Critically Endangered,Ethan Foster,Observed eating prey
414,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.95,399.0,Juvenile,Unknown,11-10-2015,Venezuela,Swamps,Critically Endangered,Sofia Ramirez,Observed near nest
415,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.93,563.6,Adult,Unknown,09-03-2023,Venezuela,Swamps,Critically Endangered,Jackson Hughes,Observed eating prey
416,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.32,438.4,Juvenile,Male,04-08-2019,Venezuela,Rivers,Critically Endangered,Liam Evans,Hiding in vegetation
417,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.4,490.4,Subadult,Unknown,11-05-2020,Venezuela,Flooded Savannas,Critically Endangered,Ethan Foster,Unusual size
418,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.98,552.3,Juvenile,Unknown,28-06-2021,Venezuela,Flooded Savannas,Critically Endangered,Jackson Hughes,Observed eating prey
419,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.8,485.1,Hatchling,Female,18-11-2006,Venezuela,Rivers,Critically Endangered,Ethan Foster,Tagged last season
420,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,5.35,662.0,Hatchling,Unknown,03-12-2025,Colombia,Flooded Savannas,Critically Endangered,Chloe Butler,Hiding in vegetation
421,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.68,294.8,Subadult,Unknown,05-11-2010,Colombia,Rivers,Critically Endangered,Jackson Hughes,Resting in mud
422,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.7,313.4,Hatchling,Unknown,17-02-2014,Colombia,Rivers,Critically Endangered,Liam Evans,Hiding in vegetation
423,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.45,361.7,Subadult,Unknown,01-11-2015,Venezuela,Swamps,Critically Endangered,Sofia Ramirez,Sunbathing on riverbank
424,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.06,236.3,Subadult,Female,10-12-2010,Venezuela,Swamps,Critically Endangered,Layla Barnes,Resting in mud
425,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.69,404.1,Hatchling,Male,14-01-2020,Venezuela,Flooded Savannas,Critically Endangered,Chloe Butler,Resting in mud
426,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.62,267.9,Subadult,Female,20-08-2025,Colombia,Swamps,Critically Endangered,Chloe Butler,Resting in mud
427,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.49,224.3,Subadult,Male,31-03-2014,Colombia,Swamps,Critically Endangered,Layla Barnes,Observed near nest
428,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,5.31,518.0,Subadult,Female,05-11-2010,Venezuela,Swamps,Critically Endangered,Chloe Butler,Aggressive during capture
429,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.1,302.3,Subadult,Unknown,23-10-2016,Cambodia,Coastal,Critically Endangered,Sofia Ramirez,Hiding in vegetation
430,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.02,221.9,Juvenile,Male,04-01-2009,Venezuela,Swamps,Critically Endangered,Chloe Butler,Resting in mud
431,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.94,319.2,Juvenile,Unknown,29-07-2025,Colombia,Swamps,Critically Endangered,Layla Barnes,Tagged last season
432,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.4,335.3,Hatchling,Unknown,29-03-2009,Venezuela,Flooded Savannas,Critically Endangered,Olivia Simmons,Unusual size
433,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.42,409.9,Subadult,Male,26-04-2007,Colombia,Rivers,Critically Endangered,Jackson Hughes,Aggressive during capture
434,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.18,377.3,Juvenile,Unknown,11-05-2016,Venezuela,Swamps,Critically Endangered,Ethan Foster,Observed eating prey
435,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,5.45,780.0,Adult,Female,25-08-2006,Venezuela,Rivers,Critically Endangered,Layla Barnes,Hiding in vegetation
436,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.55,365.7,Hatchling,Unknown,27-02-2007,Colombia,Rivers,Critically Endangered,Chloe Butler,Tagged last season
437,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.51,259.5,Juvenile,Male,17-10-2022,Vietnam,Coastal,Critically Endangered,Layla Barnes,Sunbathing on riverbank
438,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.14,339.7,Subadult,Male,20-06-2008,Colombia,Flooded Savannas,Critically Endangered,Ethan Foster,Hiding in vegetation
