Observation ID,Common Name,Scientific Name,Family,Genus,Observed Length (m),Observed Weight (kg),Age Class,Sex,Date of Observation,Country/Region,Habitat Type,Conservation Status,Observer Name,Notes
302,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.86,224.7,Adult,Female,22-01-2022,Belize,Lakes,Least Concern,Henry Adams,Near nesting area
303,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.86,177.8,Subadult,Male,07-01-2011,Mexico,Lakes,Least Concern,Luna Parker,Tagged specimen
304,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.3,179.3,Adult,Female,21-11-2024,Mexico,Rivers,Least Concern,Henry Adams,In flooded grassland
305,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.78,235.0,Hatchling,Male,09-09-2017,Belize,Rivers,Least Concern,Oliver Carter,Tagged specimen
306,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.81,196.2,Adult,Male,11-10-2023,Belize,Swamps,Least Concern,Evelyn Scott,Near nesting area
307,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.8,123.2,Juvenile,Male,05-09-2025,Mexico,Rivers,Least Concern,Grace Turner,Resting on shore
308,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.21,169.3,Juvenile,Female,28-04-2022,Guatemala,Rivers,Least Concern,Amelia Nelson,Active in rain
309,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.89,249.2,Subadult,Female,09-09-2019,Guatemala,Rivers,Least Concern,Evelyn Scott,Near nesting area
310,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.72,147.3,Hatchling,Male,30-05-2009,Belize,Lakes,Least Concern,Grace Turner,Observed during night
311,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.18,237.2,Juvenile,Female,28-10-2022,Belize,Lakes,Least Concern,Luna Parker,In flooded grassland
312,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.99,128.6,Subadult,Female,08-05-2014,Mexico,Lakes,Least Concern,Evelyn Scott,Tagged specimen
313,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.61,167.4,Adult,Female,12-03-2024,Mexico,Swamps,Least Concern,Grace Turner,In flooded grassland
314,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.6,160.9,Subadult,Unknown,17-08-2009,Belize,Swamps,Least Concern,Luna Parker,Calm juvenile
315,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.31,182.0,Juvenile,Unknown,26-11-2016,Guatemala,Rivers,Least Concern,William Brooks,In flooded grassland
316,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.01,266.3,Subadult,Unknown,15-12-2005,Guatemala,Swamps,Least Concern,Amelia Nelson,Near nesting area
317,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.33,200.9,Juvenile,Unknown,08-07-2010,Mexico,Rivers,Least Concern,Evelyn Scott,Active in rain
318,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.02,178.3,Hatchling,Male,31-08-2013,Guatemala,Swamps,Least Concern,Amelia Nelson,In flooded grassland
319,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.8,168.2,Adult,Unknown,26-06-2016,Mexico,Lakes,Least Concern,Grace Turner,Calm juvenile
320,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.67,231.8,Hatchling,Female,15-08-2023,Guatemala,Rivers,Least Concern,William Brooks,Near nesting area
321,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.37,168.5,Hatchling,Unknown,28-04-2016,Guatemala,Rivers,Least Concern,Henry Adams,Active in rain
322,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.14,171.6,Subadult,Female,26-02-2007,Belize,Rivers,Least Concern,Grace Turner,Resting on shore
323,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.66,197.6,Juvenile,Unknown,12-01-2022,Mexico,Lakes,Least Concern,Oliver Carter,Tagged specimen
324,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.37,167.9,Adult,Female,04-07-2013,Mexico,Lakes,Least Concern,William Brooks,Observed during night
325,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.96,162.6,Subadult,Unknown,21-10-2022,Mexico,Rivers,Least Concern,Oliver Carter,Calm juvenile
326,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.12,255.1,Adult,Male,17-07-2012,Guatemala,Lakes,Least Concern,Luna Parker,Resting on shore
327,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.98,209.7,Hatchling,Female,31-01-2014,Guatemala,Lakes,Least Concern,Oliver Carter,Calm juvenile
328,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.78,157.5,Adult,Female,21-10-2007,Mexico,Rivers,Least Concern,Evelyn Scott,Observed during night
329,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.58,175.1,Adult,Female,06-04-2024,Guatemala,Lakes,Least Concern,Oliver Carter,Calm juvenile
330,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.88,166.0,Subadult,Unknown,13-01-2017,Guatemala,Swamps,Least Concern,James Rivera,Resting on shore
331,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.15,170.8,Subadult,Female,17-09-2010,Mexico,Rivers,Least Concern,Henry Adams,Observed hunting
332,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.0,213.7,Adult,Female,20-02-2007,Guatemala,Rivers,Least Concern,Luna Parker,Tagged specimen
333,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.15,222.0,Subadult,Male,02-05-2010,Belize,Rivers,Least Concern,Amelia Nelson,Tagged specimen
334,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.18,163.6,Subadult,Female,02-10-2021,Belize,Rivers,Least Concern,Grace Turner,Active in rain
335,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.84,205.4,Adult,Male,26-06-2008,Guatemala,Lakes,Least Concern,Grace Turner,Near nesting area
336,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.34,158.1,Subadult,Female,16-01-2005,Belize,Swamps,Least Concern,Grace Turner,Observed during night
337,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.75,231.5,Hatchling,Female,13-05-2021,Guatemala,Lakes,Least Concern,James Rivera,Active in rain
338,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.52,226.4,Subadult,Male,21-06-2017,Guatemala,Swamps,Least Concern,William Brooks,Tagged specimen
339,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.66,122.6,Juvenile,Female,11-05-2011,Guatemala,Rivers,Least Concern,William Brooks,In flooded grassland
340,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.16,173.5,Adult,Male,08-06-2005,Belize,Rivers,Least Concern,Henry Adams,Active in rain
341,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.34,195.9,Hatchling,Female,25-10-2021,Guatemala,Swamps,Least Concern,Evelyn Scott,In flooded grassland
342,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.11,215.8,Hatchling,Female,07-03-2017,Mexico,Rivers,Least Concern,Luna Parker,Resting on shore
343,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.53,211.0,Adult,Unknown,02-07-2008,Guatemala,Swamps,Least Concern,Henry Adams,Tagged specimen
344,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.2,267.9,Adult,Female,05-01-2014,Guatemala,Rivers,Least Concern,Oliver Carter,Tagged specimen
345,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.67,103.1,Subadult,Unknown,05-11-2022,Mexico,Swamps,Least Concern,William Brooks,In flooded grassland
346,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.97,138.6,Juvenile,Female,23-06-2022,Belize,Swamps,Least Concern,Henry Adams,Observed hunting
347,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.57,224.4,Hatchling,Male,08-02-2011,Belize,Swamps,Least Concern,Oliver Carter,Observed during night
348,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.25,180.4,Adult,Unknown,13-12-2011,Mexico,Swamps,Least Concern,Oliver Carter,In flooded grassland
349,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.83,244.9,Adult,Unknown,25-04-2022,Belize,Lakes,Least Concern,Luna Parker,Active in rain
350,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.06,245.4,Hatchling,Male,12-10-2020,Guatemala,Lakes,Least Concern,Evelyn Scott,Observed during night
351,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.92,220.2,Adult,Female,30-07-2017,Belize,Lakes,Least Concern,Amelia Nelson,In flooded grassland
352,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.73,229.3,Adult,Male,12-02-2025,Mexico,Swamps,Least Concern,James Rivera,Calm juvenile
353,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.9,232.5,Adult,Female,31-01-2018,Belize,Rivers,Least Concern,Henry Adams,Near nesting area
354,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.99,251.6,Hatchling,Female,21-01-2019,Belize,Swamps,Least Concern,Amelia Nelson,Tagged specimen
355,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.9,249.3,Adult,Unknown,05-04-2017,Belize,Swamps,Least Concern,Amelia Nelson,Tagged specimen
356,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.06,247.9,Adult,Female,11-02-2019,Mexico,Lakes,Least Concern,Grace Turner,In flooded grassland
357,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.43,203.9,Subadult,Female,05-06-2011,Belize,Lakes,Least Concern,Henry Adams,Near nesting area
358,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.9,169.1,Subadult,Male,18-10-2009,Guatemala,Rivers,Least Concern,Luna Parker,Active in rain
359,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.31,204.5,Juvenile,Male,16-08-2009,Guatemala,Lakes,Least Concern,Henry Adams,Observed hunting
360,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.1,210.2,Subadult,Male,17-01-2017,Mexico,Rivers,Least Concern,Grace Turner,Active in rain
361,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.92,133.8,Juvenile,Male,03-09-2006,Guatemala,Swamps,Least Concern,Grace Turner,Observed hunting
362,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.06,184.6,Hatchling,Male,08-12-2014,Belize,Swamps,Least Concern,Amelia Nelson,Observed hunting
363,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.05,187.2,Adult,Female,21-08-2025,Belize,Rivers,Least Concern,Grace Turner,Active in rain
364,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.77,135.1,Adult,Unknown,01-12-2019,Guatemala,Swamps,Least Concern,James Rivera,In flooded grassland
365,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.37,188.7,Juvenile,Unknown,17-07-2018,Mexico,Lakes,Least Concern,William Brooks,Observed during night
366,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.67,127.5,Adult,Male,08-02-2007,Guatemala,Swamps,Least Concern,James Rivera,Resting on shore
367,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.9,193.3,Hatchling,Unknown,22-09-2011,Guatemala,Lakes,Least Concern,Henry Adams,In flooded grassland
368,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.87,194.3,Juvenile,Female,14-12-2023,Belize,Rivers,Least Concern,Grace Turner,Tagged specimen
369,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.66,135.4,Subadult,Male,17-03-2018,Mexico,Lakes,Least Concern,Henry Adams,In flooded grassland
370,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.14,256.2,Hatchling,Female,07-08-2022,Guatemala,Swamps,Least Concern,Grace Turner,Observed during night
371,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.9,260.8,Hatchling,Male,11-09-2011,Mexico,Rivers,Least Concern,Amelia Nelson,Tagged specimen
372,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.78,198.0,Adult,Unknown,11-03-2006,Guatemala,Rivers,Least Concern,Henry Adams,Near nesting area
373,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.34,141.2,Juvenile,Female,22-03-2017,Guatemala,Swamps,Least Concern,Amelia Nelson,In flooded grassland
374,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.56,202.6,Hatchling,Female,08-09-2025,Mexico,Swamps,Least Concern,Oliver Carter,Near nesting area
375,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.82,115.4,Juvenile,Female,08-11-2008,Mexico,Rivers,Least Concern,Luna Parker,Observed during night
376,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.87,216.5,Hatchling,Unknown,16-11-2020,Guatemala,Rivers,Least Concern,James Rivera,Tagged specimen
377,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.81,238.4,Juvenile,Male,01-05-2022,Belize,Rivers,Least Concern,William Brooks,Observed hunting
378,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.98,166.5,Hatchling,Male,27-02-2014,Belize,Rivers,Least Concern,William Brooks,Active in rain
379,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.52,209.5,Subadult,Female,06-08-2025,Belize,Lakes,Least Concern,Grace Turner,In flooded grassland
380,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.09,182.3,Hatchling,Male,25-08-2024,Guatemala,Lakes,Least Concern,Amelia Nelson,Near nesting area
381,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.42,191.3,Juvenile,Male,12-12-2006,Belize,Swamps,Least Concern,William Brooks,Tagged specimen
382,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.39,178.7,Hatchling,Male,08-08-2012,Guatemala,Lakes,Least Concern,James Rivera,Near nesting area
383,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.4,209.3,Hatchling,Male,25-09-2005,Mexico,Rivers,Least Concern,William Brooks,In flooded grassland
384,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.13,189.3,Hatchling,Male,09-09-2010,Guatemala,Lakes,Least Concern,Luna Parker,Observed during night
385,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.98,141.7,Juvenile,Unknown,27-02-2019,Mexico,Rivers,Least Concern,William Brooks,Observed hunting
386,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.97,179.0,Adult,Female,06-04-2015,Mexico,Swamps,Least Concern,James Rivera,In flooded grassland
387,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.95,233.6,Subadult,Female,19-09-2019,Mexico,Swamps,Least Concern,James Rivera,Observed hunting
388,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.53,183.7,Hatchling,Male,24-01-2010,Mexico,Swamps,Least Concern,Amelia Nelson,Calm juvenile
389,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.19,224.0,Adult,Female,19-06-2025,Guatemala,Rivers,Least Concern,James Rivera,Calm juvenile
390,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.72,243.4,Subadult,Unknown,06-04-2024,Belize,Lakes,Least Concern,Evelyn Scott,Calm juvenile
391,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.63,114.5,Hatchling,Unknown,30-01-2007,Guatemala,Swamps,Least Concern,William Brooks,In flooded grassland
392,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.88,208.5,Adult,Male,17-03-2015,Mexico,Swamps,Least Concern,William Brooks,Calm juvenile
393,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.09,153.6,Hatchling,Male,10-11-2015,Belize,Swamps,Least Concern,James Rivera,In flooded grassland
394,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.42,202.6,Subadult,Female,28-08-2012,Mexico,Rivers,Least Concern,James Rivera,Resting on shore
395,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.41,164.0,Adult,Unknown,07-12-2017,Belize,Swamps,Least Concern,Oliver Carter,Calm juvenile
396,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.45,172.6,Juvenile,Unknown,27-03-2005,Guatemala,Swamps,Least Concern,Grace Turner,In flooded grassland
397,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,1.71,129.2,Adult,Female,25-03-2021,Mexico,Swamps,Least Concern,Amelia Nelson,In flooded grassland
398,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.02,221.0,Adult,Male,06-01-2019,Mexico,Rivers,Least Concern,James Rivera,Active in rain
399,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,2.2,164.8,Hatchling,Unknown,08-08-2009,Mexico,Lakes,Least Concern,Luna Parker,Resting on shore
400,Morelet's Crocodile,Crocodylus moreletii,Crocodylidae,Crocodylus,3.11,257.4,Adult,Male,12-01-2020,Guatemala,Swamps,Least Concern,Henry Adams,Observed during night
401,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.19,369.4,Juvenile,Unknown,24-05-2018,Colombia,Rivers,Critically Endangered,Luna Parker,Resting on shore
402,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.2,384.8,Juvenile,Female,11-07-2009,Colombia,Swamps,Critically Endangered,Amelia Nelson,Observed hunting
403,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.43,317.9,Juvenile,Male,01-11-2018,Venezuela,Rivers,Critically Endangered,Oliver Carter,Calm juvenile
404,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.47,411.5,Hatchling,Female,11-09-2017,Colombia,Swamps,Critically Endangered,Grace Turner,Observed hunting
405,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.54,340.6,Juvenile,Male,25-08-2012,Colombia,Swamps,Critically Endangered,James Rivera,In flooded grassland
406,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.56,426.2,Juvenile,Unknown,16-09-2012,Colombia,Rivers,Critically Endangered,Oliver Carter,Active in rain
407,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.08,470.8,Subadult,Unknown,13-11-2024,Colombia,Flooded Savannas,Critically Endangered,William Brooks,Calm juvenile
408,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.13,320.8,Hatchling,Male,24-12-2017,Colombia,Rivers,Critically Endangered,Evelyn Scott,Calm juvenile
409,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.68,473.1,Hatchling,Female,22-07-2010,Colombia,Rivers,Critically Endangered,James Rivera,In flooded grassland
410,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.12,382.4,Subadult,Male,05-10-2015,Venezuela,Flooded Savannas,Critically Endangered,Luna Parker,Active in rain
411,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.02,358.3,Juvenile,Unknown,28-03-2018,Venezuela,Rivers,Critically Endangered,Amelia Nelson,Resting on shore
412,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,5.21,623.5,Hatchling,Unknown,31-01-2021,Colombia,Rivers,Critically Endangered,William Brooks,In flooded grassland
413,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,5.09,547.6,Adult,Unknown,06-10-2016,Venezuela,Swamps,Critically Endangered,James Rivera,Resting on shore
414,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.18,484.5,Hatchling,Female,23-12-2022,Venezuela,Swamps,Critically Endangered,Amelia Nelson,Calm juvenile
415,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.48,364.8,Hatchling,Female,16-07-2025,Venezuela,Swamps,Critically Endangered,Luna Parker,Calm juvenile
416,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.71,275.7,Juvenile,Unknown,27-06-2017,Venezuela,Rivers,Critically Endangered,Evelyn Scott,Active in rain
417,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,5.14,495.6,Adult,Female,04-08-2012,Venezuela,Rivers,Critically Endangered,Henry Adams,Resting on shore
418,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.47,417.8,Hatchling,Male,22-03-2021,Venezuela,Swamps,Critically Endangered,James Rivera,Tagged specimen
419,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.84,336.9,Subadult,Unknown,05-03-2016,Venezuela,Flooded Savannas,Critically Endangered,Amelia Nelson,Near nesting area
420,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.62,377.1,Juvenile,Female,02-03-2012,Colombia,Flooded Savannas,Critically Endangered,Evelyn Scott,Near nesting area
421,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.96,515.6,Subadult,Male,06-07-2023,Colombia,Flooded Savannas,Critically Endangered,Evelyn Scott,Observed hunting
422,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.73,330.4,Subadult,Female,26-06-2021,Colombia,Swamps,Critically Endangered,Oliver Carter,Observed hunting
423,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.09,455.3,Juvenile,Unknown,16-06-2017,Colombia,Rivers,Critically Endangered,Oliver Carter,In flooded grassland
424,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.3,343.3,Hatchling,Female,12-07-2012,Colombia,Rivers,Critically Endangered,James Rivera,Resting on shore
425,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.72,280.0,Subadult,Unknown,13-10-2020,Venezuela,Flooded Savannas,Critically Endangered,Henry Adams,Active in rain
426,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,2.77,265.6,Adult,Female,01-09-2018,Venezuela,Swamps,Critically Endangered,James Rivera,Resting on shore
427,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.03,299.4,Juvenile,Male,04-09-2007,Venezuela,Swamps,Critically Endangered,Amelia Nelson,Tagged specimen
428,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.66,510.6,Adult,Male,25-08-2023,Venezuela,Swamps,Critically Endangered,Grace Turner,Observed hunting
429,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.81,453.7,Hatchling,Female,05-01-2017,Venezuela,Swamps,Critically Endangered,William Brooks,Tagged specimen
430,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,5.05,535.3,Adult,Male,03-05-2011,Venezuela,Swamps,Critically Endangered,Amelia Nelson,Observed during night
431,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.16,441.1,Hatchling,Female,08-07-2025,Colombia,Flooded Savannas,Critically Endangered,Amelia Nelson,Calm juvenile
432,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.26,458.0,Adult,Male,24-08-2013,Venezuela,Swamps,Critically Endangered,Amelia Nelson,Tagged specimen
433,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.31,396.3,Hatchling,Male,27-09-2011,Venezuela,Swamps,Critically Endangered,James Rivera,Active in rain
434,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.2,323.7,Adult,Female,08-11-2008,Colombia,Swamps,Critically Endangered,Grace Turner,Calm juvenile
435,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.64,346.9,Adult,Unknown,11-02-2016,Colombia,Flooded Savannas,Critically Endangered,Amelia Nelson,In flooded grassland
436,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.29,468.2,Subadult,Male,22-01-2025,Colombia,Swamps,Critically Endangered,Evelyn Scott,Resting on shore
437,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.92,462.3,Hatchling,Unknown,29-08-2011,Venezuela,Flooded Savannas,Critically Endangered,Amelia Nelson,Calm juvenile
438,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.26,445.5,Hatchling,Unknown,13-02-2006,Venezuela,Swamps,Critically Endangered,Grace Turner,Observed during night
439,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.99,519.8,Juvenile,Female,25-04-2014,Colombia,Flooded Savannas,Critically Endangered,Amelia Nelson,Calm juvenile
440,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.27,377.5,Subadult,Female,28-04-2018,Venezuela,Rivers,Critically Endangered,Amelia Nelson,Observed during night
441,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.46,430.2,Hatchling,Unknown,08-01-2011,Venezuela,Rivers,Critically Endangered,Evelyn Scott,Near nesting area
442,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.51,329.9,Hatchling,Female,19-02-2009,Venezuela,Rivers,Critically Endangered,Amelia Nelson,In flooded grassland
443,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.35,468.3,Adult,Unknown,03-09-2022,Colombia,Flooded Savannas,Critically Endangered,Evelyn Scott,Observed during night
444,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.78,463.2,Juvenile,Male,27-05-2012,Venezuela,Swamps,Critically Endangered,Grace Turner,Active in rain
445,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.75,550.6,Subadult,Unknown,12-05-2014,Venezuela,Swamps,Critically Endangered,Luna Parker,Active in rain
446,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,3.82,456.0,Juvenile,Unknown,12-06-2005,Venezuela,Flooded Savannas,Critically Endangered,Amelia Nelson,Resting on shore
447,Orinoco Crocodile,Crocodylus intermedius,Crocodylidae,Crocodylus,4.57,440.1,Juvenile,Female,11-04-2012,Colombia,Flooded Savannas,Critically Endangered,Evelyn Scott,Observed during night
